location_id;node_id;municipality_code
2135108;facility:2135108;316970
2135116;facility:2135116;311350
2135124;facility:2135124;311230
2135132;facility:2135132;312160
2135140;facility:2135140;315600
2135884;facility:2135884;311680
2135914;facility:2135914;315680
2135930;facility:2135930;313250
2135949;facility:2135949;313250
2136104;facility:2136104;311630
2136139;facility:2136139;312940
2136937;facility:2136937;311830
2136945;facility:2136945;311830
2138875;facility:2138875;310560
2139030;facility:2139030;314140
2139049;facility:2139049;314870
2139057;facility:2139057;313600
2139065;facility:2139065;313650
2139073;facility:2139073;313330
2139103;facility:2139103;310100
2139111;facility:2139111;315710
2139138;facility:2139138;315660
2139146;facility:2139146;312560
2139200;facility:2139200;316940
2139626;facility:2139626;315420
2139960;facility:2139960;315470
2140063;facility:2140063;314200
2140098;facility:2140098;316110
2140179;facility:2140179;316420
2140217;facility:2140217;316870
2142295;facility:2142295;311200
2142376;facility:2142376;312610
2142406;facility:2142406;315140
2142627;facility:2142627;313220
2142937;facility:2142937;311400
2143127;facility:2143127;311450
2143674;facility:2143674;314240
2143801;facility:2143801;314520
2143852;facility:2143852;310510
2143895;facility:2143895;313350
2144026;facility:2144026;316040
2144042;facility:2144042;312320
2144166;facility:2144166;313880
2144174;facility:2144174;314770
2144182;facility:2144182;314050
2144204;facility:2144204;311660
2144255;facility:2144255;312020
2144298;facility:2144298;314560
2144522;facility:2144522;312590
2144530;facility:2144530;312800
2144549;facility:2144549;314470
2144557;facility:2144557;317180
2144573;facility:2144573;316100
2144611;facility:2144611;315570
2144638;facility:2144638;315720
2144654;facility:2144654;312260
2145685;facility:2145685;315280
2145960;facility:2145960;310350
2146088;facility:2146088;310350
2146355;facility:2146355;317020
2146398;facility:2146398;311280
2146401;facility:2146401;316470
2146479;facility:2146479;312810
2146487;facility:2146487;312970
2146495;facility:2146495;314320
2146517;facility:2146517;316220
2146525;facility:2146525;316470
2147572;facility:2147572;310290
2147823;facility:2147823;316430
2148293;facility:2148293;312090
2148471;facility:2148471;315310
2149419;facility:2149419;315580
2149710;facility:2149710;317080
2149990;facility:2149990;314330
2151855;facility:2151855;317020
2152940;facility:2152940;317020
2152959;facility:2152959;317020
2152967;facility:2152967;317020
2153009;facility:2153009;317020
2153017;facility:2153017;317020
2153025;facility:2153025;313670
2153084;facility:2153084;313670
2153106;facility:2153106;313670
2153114;facility:2153114;313670
2153882;facility:2153882;313670
2154560;facility:2154560;314930
2157063;facility:2157063;314110
2159252;facility:2159252;312230
2160498;facility:2160498;313030
2161354;facility:2161354;316250
2161575;facility:2161575;314160
2161702;facility:2161702;314220
2161729;facility:2161729;312400
2162377;facility:2162377;314390
2163071;facility:2163071;312490
2163829;facility:2163829;314610
2164280;facility:2164280;315780
2164299;facility:2164299;315780
2164493;facility:2164493;311820
2164612;facility:2164612;310400
2164620;facility:2164620;310400
2164795;facility:2164795;317010
2164825;facility:2164825;317010
2165058;facility:2165058;317010
2166305;facility:2166305;314980
2167379;facility:2167379;310950
2167565;facility:2167565;311710
2167573;facility:2167573;314300
2167670;facility:2167670;316390
2167727;facility:2167727;315170
2168200;facility:2168200;314750
2168243;facility:2168243;310540
2168421;facility:2168421;310430
2168448;facility:2168448;316690
2168553;facility:2168553;315400
2168626;facility:2168626;314650
2168693;facility:2168693;310420
2168707;facility:2168707;310740
2168731;facility:2168731;315430
2171945;facility:2171945;310160
2171988;facility:2171988;310160
2172259;facility:2172259;311800
2172836;facility:2172836;314510
2172852;facility:2172852;313900
2172860;facility:2172860;313690
2173166;facility:2173166;313940
2173565;facility:2173565;316250
2178559;facility:2178559;312090
2178591;facility:2178591;315200
2178648;facility:2178648;314350
2178850;facility:2178850;310470
2178982;facility:2178982;311370
2178990;facility:2178990;315240
2179172;facility:2179172;311300
2179237;facility:2179237;312910
2179571;facility:2179571;314450
2179628;facility:2179628;310800
2180731;facility:2180731;315770
2180766;facility:2180766;310400
2181029;facility:2181029;312950
2181770;facility:2181770;310620
2182610;facility:2182610;310640
2183803;facility:2183803;310090
2183811;facility:2183811;314530
2184680;facility:2184680;315550
2184834;facility:2184834;316860
2185563;facility:2185563;313270
2186276;facility:2186276;315050
2191164;facility:2191164;311860
2192020;facility:2192020;311120
2192128;facility:2192128;315990
2192896;facility:2192896;310620
2193310;facility:2193310;313130
2194937;facility:2194937;311580
2195224;facility:2195224;315110
2195429;facility:2195429;316990
2195437;facility:2195437;316990
2195453;facility:2195453;314390
2195585;facility:2195585;317010
2195593;facility:2195593;317010
2196972;facility:2196972;314800
2197693;facility:2197693;311930
2200422;facility:2200422;310620
2200457;facility:2200457;310620
2200473;facility:2200473;311860
2200481;facility:2200481;311840
2200902;facility:2200902;313420
2200945;facility:2200945;314000
2201542;facility:2201542;313440
2202638;facility:2202638;310210
2202883;facility:2202883;312760
2202891;facility:2202891;316710
2204622;facility:2204622;313520
2204649;facility:2204649;315700
2205009;facility:2205009;311100
2205440;facility:2205440;313130
2205866;facility:2205866;312780
2205904;facility:2205904;311880
2205939;facility:2205939;313510
2205971;facility:2205971;315220
2205998;facility:2205998;313930
2206064;facility:2206064;314710
2206382;facility:2206382;315210
2206498;facility:2206498;314310
2206528;facility:2206528;316720
2206552;facility:2206552;317043
2206595;facility:2206595;317010
2207664;facility:2207664;314590
2208040;facility:2208040;313440
2208067;facility:2208067;310660
2208075;facility:2208075;313920
2208083;facility:2208083;314630
2208156;facility:2208156;313670
2208172;facility:2208172;316860
2208822;facility:2208822;315960
2208849;facility:2208849;313990
2208857;facility:2208857;313240
2209187;facility:2209187;314810
2209195;facility:2209195;314810
2210924;facility:2210924;316860
2211254;facility:2211254;316860
2211262;facility:2211262;314430
2213516;facility:2213516;313540
2213982;facility:2213982;313190
2215586;facility:2215586;313170
2218690;facility:2218690;313170
2218798;facility:2218798;313670
2219638;facility:2219638;314330
2219646;facility:2219646;314330
2219654;facility:2219654;314330
2219662;facility:2219662;314330
2221543;facility:2221543;310930
2221756;facility:2221756;313670
2221772;facility:2221772;313670
2221985;facility:2221985;314990
2222043;facility:2222043;312770
2223538;facility:2223538;430510
2223546;facility:2223546;430510
2223562;facility:2223562;430510
2223570;facility:2223570;430510
2223589;facility:2223589;430510
2224607;facility:2224607;431365
2224615;facility:2224615;431250
2227665;facility:2227665;431010
2227673;facility:2227673;432200
2227703;facility:2227703;431575
2227762;facility:2227762;431405
2227770;facility:2227770;431820
2227908;facility:2227908;431950
2227932;facility:2227932;432120
2228548;facility:2228548;430340
2228556;facility:2228556;431470
2228564;facility:2228564;430050
2228580;facility:2228580;431380
2228602;facility:2228602;430850
2228610;facility:2228610;432020
2228629;facility:2228629;430064
2228653;facility:2228653;431050
2228688;facility:2228688;431270
2228726;facility:2228726;432190
2228734;facility:2228734;431590
2232014;facility:2232014;430460
2232022;facility:2232022;431870
2232030;facility:2232030;430770
2232049;facility:2232049;430920
2232057;facility:2232057;431340
2232073;facility:2232073;430390
2232081;facility:2232081;430060
2232103;facility:2232103;430310
2232146;facility:2232146;431340
2232154;facility:2232154;431990
2232162;facility:2232162;432000
2232170;facility:2232170;431480
2232189;facility:2232189;431080
2232928;facility:2232928;430450
2232995;facility:2232995;431560
2233312;facility:2233312;431880
2233320;facility:2233320;431450
2233339;facility:2233339;431420
2233347;facility:2233347;431460
2233355;facility:2233355;431850
2233371;facility:2233371;431880
2233398;facility:2233398;431730
2233401;facility:2233401;431100
2233428;facility:2233428;430130
2233436;facility:2233436;430710
2234386;facility:2234386;430010
2234416;facility:2234416;430280
2234424;facility:2234424;430120
2234432;facility:2234432;430690
2234467;facility:2234467;431402
2234475;facility:2234475;432026
2235307;facility:2235307;430530
2235315;facility:2235315;431085
2235323;facility:2235323;431370
2235366;facility:2235366;432195
2235382;facility:2235382;430590
2235404;facility:2235404;432010
2235412;facility:2235412;431610
2235420;facility:2235420;431610
2235447;facility:2235447;431620
2235609;facility:2235609;430440
2236338;facility:2236338;432253
2236346;facility:2236346;432067
2236354;facility:2236354;432270
2236362;facility:2236362;430420
2236370;facility:2236370;432260
2237121;facility:2237121;431490
2237180;facility:2237180;431490
2237253;facility:2237253;431490
2237261;facility:2237261;431490
2237571;facility:2237571;431490
2237598;facility:2237598;431490
2237601;facility:2237601;431490
2237806;facility:2237806;431490
2237822;facility:2237822;431490
2237849;facility:2237849;431490
2237881;facility:2237881;431490
2238810;facility:2238810;432030
2240335;facility:2240335;430790
2241013;facility:2241013;430645
2241021;facility:2241021;430210
2241048;facility:2241048;432250
2241056;facility:2241056;431844
2241072;facility:2241072;430080
2241102;facility:2241102;431320
2241129;facility:2241129;430235
2241137;facility:2241137;430480
2241145;facility:2241145;430820
2241153;facility:2241153;430910
2241161;facility:2241161;431330
2241196;facility:2241196;431112
2241218;facility:2241218;431400
2241226;facility:2241226;431900
2244098;facility:2244098;431120
2244101;facility:2244101;430800
2244128;facility:2244128;431310
2244136;facility:2244136;431980
2244152;facility:2244152;431110
2244179;facility:2244179;431075
2244187;facility:2244187;431210
2244209;facility:2244209;431447
2244225;facility:2244225;432220
2244233;facility:2244233;431550
2244306;facility:2244306;431690
2244314;facility:2244314;431940
2244322;facility:2244322;431960
2244330;facility:2244330;431810
2244357;facility:2244357;431740
2244969;facility:2244969;431410
2246740;facility:2246740;432090
2246767;facility:2246767;431660
2246783;facility:2246783;432100
2246791;facility:2246791;430180
2246805;facility:2246805;432050
2246813;facility:2246813;430750
2246872;facility:2246872;431805
2246910;facility:2246910;431265
2246929;facility:2246929;431410
2246937;facility:2246937;430550
2246953;facility:2246953;431180
2246961;facility:2246961;432080
2246988;facility:2246988;431410
2246996;facility:2246996;431410
2247038;facility:2247038;431220
2247046;facility:2247046;431360
2247054;facility:2247054;431410
2248190;facility:2248190;432240
2248204;facility:2248204;431830
2248220;facility:2248220;431710
2248239;facility:2248239;431640
2248247;facility:2248247;431530
2248271;facility:2248271;431060
2248298;facility:2248298;431800
2248328;facility:2248328;430040
2249499;facility:2249499;432060
2249502;facility:2249502;430090
2249510;facility:2249510;430890
2249529;facility:2249529;430380
2249537;facility:2249537;432290
2249545;facility:2249545;430870
2249618;facility:2249618;431190
2250675;facility:2250675;430430
2250705;facility:2250705;430220
2250713;facility:2250713;431930
2250802;facility:2250802;430370
2250810;facility:2250810;431500
2250829;facility:2250829;431790
2250837;facility:2250837;432180
2252007;facility:2252007;431205
2252023;facility:2252023;430240
2252058;facility:2252058;430245
2252066;facility:2252066;432045
2252074;facility:2252074;430620
2252082;facility:2252082;431515
2252112;facility:2252112;431300
2252139;facility:2252139;431030
2252147;facility:2252147;431580
2252163;facility:2252163;430140
2252171;facility:2252171;431520
2252198;facility:2252198;430100
2252228;facility:2252228;430680
2252244;facility:2252244;432145
2252260;facility:2252260;430780
2252287;facility:2252287;431140
2252295;facility:2252295;431440
2252376;facility:2252376;431440
2252694;facility:2252694;431440
2253046;facility:2253046;431440
2253054;facility:2253054;431440
2254611;facility:2254611;431720
2254956;facility:2254956;431390
2254964;facility:2254964;431680
2255928;facility:2255928;431680
2255936;facility:2255936;431680
2257467;facility:2257467;432170
2257548;facility:2257548;430350
2257556;facility:2257556;431240
2257564;facility:2257564;431600
2257645;facility:2257645;430860
2257815;facility:2257815;431350
2259850;facility:2259850;430330
2259869;facility:2259869;430520
2259877;facility:2259877;431915
2259893;facility:2259893;431890
2259907;facility:2259907;431750
2259931;facility:2259931;430950
2259974;facility:2259974;431630
2259982;facility:2259982;431510
2260050;facility:2260050;432040
2260069;facility:2260069;430900
2261030;facility:2261030;431020
2261057;facility:2261057;431020
2261065;facility:2261065;431780
2261081;facility:2261081;430150
2261103;facility:2261103;430540
2261111;facility:2261111;430570
2261138;facility:2261138;431430
2261154;facility:2261154;430400
2261987;facility:2261987;430160
2261995;facility:2261995;430160
2262002;facility:2262002;430660
2262010;facility:2262010;430003
2262029;facility:2262029;431150
2262274;facility:2262274;430470
2262568;facility:2262568;431490
2263831;facility:2263831;431535
2263858;facility:2263858;430610
2263866;facility:2263866;430845
2263874;facility:2263874;431643
2263882;facility:2263882;431645
2263890;facility:2263890;431670
2265052;facility:2265052;431490
2265060;facility:2265060;431490
2265885;facility:2265885;430020
2265893;facility:2265893;430970
2265958;facility:2265958;430270
2266474;facility:2266474;430300
2266733;facility:2266733;330270
2267187;facility:2267187;330400
2267209;facility:2267209;330415
2267454;facility:2267454;330015
2267713;facility:2267713;330110
2267802;facility:2267802;330025
2267810;facility:2267810;330160
2268051;facility:2268051;330570
2268329;facility:2268329;330450
2268922;facility:2268922;330190
2269341;facility:2269341;330455
2269384;facility:2269384;330455
2269392;facility:2269392;330455
2269430;facility:2269430;330455
2269481;facility:2269481;330455
2269678;facility:2269678;330455
2269724;facility:2269724;330455
2269775;facility:2269775;330455
2269783;facility:2269783;330455
2269821;facility:2269821;330455
2269880;facility:2269880;330455
2269899;facility:2269899;330455
2269945;facility:2269945;330455
2269988;facility:2269988;330455
2269996;facility:2269996;330455
2270021;facility:2270021;330455
2270234;facility:2270234;330455
2270242;facility:2270242;330455
2270269;facility:2270269;330455
2270390;facility:2270390;330455
2270498;facility:2270498;330455
2270609;facility:2270609;330455
2270617;facility:2270617;330455
2270714;facility:2270714;330455
2270803;facility:2270803;330455
2271141;facility:2271141;330395
2271826;facility:2271826;330340
2272601;facility:2272601;330120
2272695;facility:2272695;330340
2272784;facility:2272784;330340
2273101;facility:2273101;330412
2273187;facility:2273187;330455
2273209;facility:2273209;330455
2273276;facility:2273276;330455
2273349;facility:2273349;330455
2273357;facility:2273357;330455
2273381;facility:2273381;330455
2273411;facility:2273411;330455
2273454;facility:2273454;330455
2273462;facility:2273462;330455
2273489;facility:2273489;330455
2273659;facility:2273659;330455
2273748;facility:2273748;330620
2274108;facility:2274108;330560
2274299;facility:2274299;330550
2275562;facility:2275562;330390
2275589;facility:2275589;330390
2275619;facility:2275619;330390
2275627;facility:2275627;330390
2275635;facility:2275635;330390
2276186;facility:2276186;330370
2276267;facility:2276267;330310
2277174;facility:2277174;330180
2277581;facility:2277581;330170
2277611;facility:2277611;330170
2277662;facility:2277662;330170
2277700;facility:2277700;330170
2277719;facility:2277719;330170
2277743;facility:2277743;330170
2277751;facility:2277751;330170
2278138;facility:2278138;330070
2278286;facility:2278286;330070
2278324;facility:2278324;330250
2278332;facility:2278332;330250
2278456;facility:2278456;330250
2278855;facility:2278855;330220
2279355;facility:2279355;330360
2280051;facility:2280051;330040
2280132;facility:2280132;330455
2280167;facility:2280167;330455
2280183;facility:2280183;330455
2280248;facility:2280248;330455
2280396;facility:2280396;330130
2280477;facility:2280477;330520
2280728;facility:2280728;330455
2280868;facility:2280868;330010
2281384;facility:2281384;330010
2282801;facility:2282801;330050
2283239;facility:2283239;330290
2283328;facility:2283328;330480
2283395;facility:2283395;330070
2283794;facility:2283794;330090
2284634;facility:2284634;330200
2285150;facility:2285150;330020
2285932;facility:2285932;330300
2285975;facility:2285975;330022
2286289;facility:2286289;330500
2287250;facility:2287250;330100
2287285;facility:2287285;330100
2287382;facility:2287382;330100
2287447;facility:2287447;330100
2287579;facility:2287579;330100
2287919;facility:2287919;330030
2287927;facility:2287927;330030
2288109;facility:2288109;330260
2288230;facility:2288230;330225
2288338;facility:2288338;330455
2288362;facility:2288362;330455
2288885;facility:2288885;330420
2288893;facility:2288893;330420
2288907;facility:2288907;330420
2289571;facility:2289571;330045
2290073;facility:2290073;330140
2290227;facility:2290227;330170
2290499;facility:2290499;330230
2291266;facility:2291266;330455
2291282;facility:2291282;330455
2291304;facility:2291304;330455
2291320;facility:2291320;330475
2291525;facility:2291525;330490
2292084;facility:2292084;330490
2292270;facility:2292270;330515
2292386;facility:2292386;330580
2292513;facility:2292513;330580
2292912;facility:2292912;330610
2293382;facility:2293382;330340
2294923;facility:2294923;330600
2295067;facility:2295067;330455
2295075;facility:2295075;330610
2295105;facility:2295105;330610
2295369;facility:2295369;330455
2295407;facility:2295407;330455
2295415;facility:2295415;330455
2295423;facility:2295423;330455
2296241;facility:2296241;330430
2296306;facility:2296306;330455
2296616;facility:2296616;330455
2296705;facility:2296705;330045
2297132;facility:2297132;330414
2297515;facility:2297515;330490
2297590;facility:2297590;330490
2297795;facility:2297795;330580
2298031;facility:2298031;330490
2298120;facility:2298120;330455
2298317;facility:2298317;330100
2298708;facility:2298708;330510
2298724;facility:2298724;330455
2299569;facility:2299569;420195
2299836;facility:2299836;420870
2300184;facility:2300184;420900
2300435;facility:2300435;420100
2300478;facility:2300478;420455
2300486;facility:2300486;421175
2300516;facility:2300516;421650
2300885;facility:2300885;421890
2301318;facility:2301318;293135
2301601;facility:2301601;292250
2301687;facility:2301687;290270
2301830;facility:2301830;420300
2302101;facility:2302101;420480
2302500;facility:2302500;421930
2302543;facility:2302543;421540
2302748;facility:2302748;421550
2302780;facility:2302780;420160
2302950;facility:2302950;420540
2302969;facility:2302969;421190
2303167;facility:2303167;420830
2303892;facility:2303892;420430
2304155;facility:2304155;421750
2304295;facility:2304295;290020
2304325;facility:2304325;292630
2304538;facility:2304538;290115
2304767;facility:2304767;291810
2304848;facility:2304848;290080
2304910;facility:2304910;290323
2304953;facility:2304953;290350
2305097;facility:2305097;421880
2305534;facility:2305534;421080
2305623;facility:2305623;421380
2306336;facility:2306336;420890
2306344;facility:2306344;420890
2306697;facility:2306697;210340
2307006;facility:2307006;211130
2307049;facility:2307049;210920
2307154;facility:2307154;210900
2307510;facility:2307510;210270
2307707;facility:2307707;210580
2307898;facility:2307898;210230
2308061;facility:2308061;210890
2308088;facility:2308088;211130
2308517;facility:2308517;211130
2308762;facility:2308762;211130
2308800;facility:2308800;211130
2308908;facility:2308908;210110
2309254;facility:2309254;211130
2309475;facility:2309475;211130
2309513;facility:2309513;210630
2309580;facility:2309580;210080
2309602;facility:2309602;211140
2310511;facility:2310511;210860
2310805;facility:2310805;211223
2310821;facility:2310821;210405
2311313;facility:2311313;211003
2311356;facility:2311356;210667
2311607;facility:2311607;510777
2311682;facility:2311682;510340
2311763;facility:2311763;150130
2311992;facility:2311992;150290
2312050;facility:2312050;150380
2312093;facility:2312093;150618
2312123;facility:2312123;150506
2312131;facility:2312131;150618
2312158;facility:2312158;150277
2312166;facility:2312166;150175
2312174;facility:2312174;150309
2312182;facility:2312182;150549
2312298;facility:2312298;150715
2312387;facility:2312387;150750
2313049;facility:2313049;150070
2313057;facility:2313057;150310
2313367;facility:2313367;150210
2313669;facility:2313669;150540
2314002;facility:2314002;150820
2314037;facility:2314037;150130
2314436;facility:2314436;150700
2314819;facility:2314819;150620
2315343;facility:2315343;261000
2315386;facility:2315386;220830
2315793;facility:2315793;250400
2316005;facility:2316005;150490
2316013;facility:2316013;150570
2316021;facility:2316021;150770
2316064;facility:2316064;150630
2316161;facility:2316161;150640
2316234;facility:2316234;150200
2316471;facility:2316471;150442
2316552;facility:2316552;150790
2316641;facility:2316641;150613
2316757;facility:2316757;150390
2317028;facility:2317028;150812
2317397;facility:2317397;150330
2317931;facility:2317931;150340
2317958;facility:2317958;150720
2317990;facility:2317990;150616
2318059;facility:2318059;150276
2318172;facility:2318172;150808
2318180;facility:2318180;150808
2318482;facility:2318482;150010
2318628;facility:2318628;150550
2318660;facility:2318660;150010
2318865;facility:2318865;150543
2319187;facility:2319187;260290
2319284;facility:2319284;260080
2319454;facility:2319454;260790
2319659;facility:2319659;140010
2320045;facility:2320045;140015
2320541;facility:2320541;140040
2320681;facility:2320681;140010
2320800;facility:2320800;140060
2320886;facility:2320886;140030
2321122;facility:2321122;251340
2321637;facility:2321637;251230
2321963;facility:2321963;250240
2322706;facility:2322706;250600
2322730;facility:2322730;251690
2322935;facility:2322935;150543
2323230;facility:2323230;220770
2323249;facility:2323249;221100
2323338;facility:2323338;221100
2323346;facility:2323346;221100
2323354;facility:2323354;221100
2323397;facility:2323397;221100
2323427;facility:2323427;221100
2323443;facility:2323443;221100
2323451;facility:2323451;221100
2323478;facility:2323478;221100
2323524;facility:2323524;221100
2323540;facility:2323540;220550
2323559;facility:2323559;220790
2323583;facility:2323583;220370
2323605;facility:2323605;220620
2323613;facility:2323613;221170
2323621;facility:2323621;220880
2323680;facility:2323680;221120
2323915;facility:2323915;220120
2323923;facility:2323923;220020
2323931;facility:2323931;220510
2324040;facility:2324040;221070
2324075;facility:2324075;220040
2324172;facility:2324172;220230
2324199;facility:2324199;221050
2324253;facility:2324253;220470
2324261;facility:2324261;221040
2324288;facility:2324288;220580
2324334;facility:2324334;220330
2327945;facility:2327945;230260
2327953;facility:2327953;230390
2327961;facility:2327961;230670
2327996;facility:2327996;230870
2328003;facility:2328003;231180
2328038;facility:2328038;230150
2328046;facility:2328046;231330
2328070;facility:2328070;230393
2328100;facility:2328100;230835
2328119;facility:2328119;231300
2328372;facility:2328372;231140
2328380;facility:2328380;231140
2328399;facility:2328399;231130
2328402;facility:2328402;231130
2328429;facility:2328429;231135
2328437;facility:2328437;230426
2328445;facility:2328445;230980
2328798;facility:2328798;150080
2328968;facility:2328968;150270
2328992;facility:2328992;150270
2329387;facility:2329387;150013
2329484;facility:2329484;150020
2329565;facility:2329565;150670
2329891;facility:2329891;150680
2329905;facility:2329905;150680
2330830;facility:2330830;150060
2330938;facility:2330938;150085
2330946;facility:2330946;150780
2330962;facility:2330962;150230
2330970;facility:2330970;150350
2331098;facility:2331098;150360
2331292;facility:2331292;150619
2331500;facility:2331500;150300
2331578;facility:2331578;150503
2331748;facility:2331748;150050
2331756;facility:2331756;150600
2331861;facility:2331861;150040
2331969;facility:2331969;150530
2332299;facility:2332299;150510
2332639;facility:2332639;150140
2332671;facility:2332671;150140
2332914;facility:2332914;150140
2332930;facility:2332930;150140
2332981;facility:2332981;150140
2333015;facility:2333015;150140
2333031;facility:2333031;150140
2333430;facility:2333430;150745
2333589;facility:2333589;150658
2333716;facility:2333716;230210
2333813;facility:2333813;230140
2333848;facility:2333848;230650
2333856;facility:2333856;230910
2333864;facility:2333864;230360
2333880;facility:2333880;230850
2333899;facility:2333899;230470
2333988;facility:2333988;521405
2334011;facility:2334011;520840
2334216;facility:2334216;520545
2334275;facility:2334275;521100
2334321;facility:2334321;150140
2334755;facility:2334755;412720
2334801;facility:2334801;110005
2336758;facility:2336758;520085
2336812;facility:2336812;250970
2336960;facility:2336960;521973
2337339;facility:2337339;150140
2337517;facility:2337517;520540
2337525;facility:2337525;522170
2337576;facility:2337576;520540
2337754;facility:2337754;520870
2337800;facility:2337800;520870
2337851;facility:2337851;520870
2338114;facility:2338114;520870
2338173;facility:2338173;520870
2338262;facility:2338262;520870
2338351;facility:2338351;520870
2338386;facility:2338386;520870
2338416;facility:2338416;520870
2338424;facility:2338424;520870
2338440;facility:2338440;520870
2338467;facility:2338467;520870
2338564;facility:2338564;520870
2338734;facility:2338734;520870
2339080;facility:2339080;520870
2339110;facility:2339110;520870
2339137;facility:2339137;520870
2339161;facility:2339161;520870
2339196;facility:2339196;520870
2339234;facility:2339234;520870
2339463;facility:2339463;520870
2339722;facility:2339722;520870
2339765;facility:2339765;130260
2340038;facility:2340038;520910
2340194;facility:2340194;521250
2340526;facility:2340526;521740
2340690;facility:2340690;521880
2340704;facility:2340704;521880
2340720;facility:2340720;521880
2340992;facility:2340992;150140
2341204;facility:2341204;250700
2341727;facility:2341727;250290
2342073;facility:2342073;520060
2342170;facility:2342170;250320
2342642;facility:2342642;250510
2342715;facility:2342715;250280
2343177;facility:2343177;250500
2343185;facility:2343185;520995
2343525;facility:2343525;520890
2343738;facility:2343738;261160
2343894;facility:2343894;261620
2344033;facility:2344033;261320
2344254;facility:2344254;260410
2344289;facility:2344289;261250
2344408;facility:2344408;260450
2344491;facility:2344491;261170
2344858;facility:2344858;260960
2344866;facility:2344866;260960
2344882;facility:2344882;260960
2345374;facility:2345374;260200
2346621;facility:2346621;261530
2346826;facility:2346826;260840
2346850;facility:2346850;260670
2346869;facility:2346869;260380
2347342;facility:2347342;260680
2348489;facility:2348489;261390
2348497;facility:2348497;261460
2348713;facility:2348713;260340
2349205;facility:2349205;261070
2349361;facility:2349361;260805
2349566;facility:2349566;261400
2349574;facility:2349574;260160
2349906;facility:2349906;261120
2350246;facility:2350246;260490
2350289;facility:2350289;260515
2351048;facility:2351048;260330
2351633;facility:2351633;261390
2351668;facility:2351668;261390
2351994;facility:2351994;260410
2352133;facility:2352133;261300
2352524;facility:2352524;260240
2352559;facility:2352559;260765
2352575;facility:2352575;260910
2352761;facility:2352761;260430
2353296;facility:2353296;261480
2353954;facility:2353954;260870
2354454;facility:2354454;261380
2354551;facility:2354551;261450
2354845;facility:2354845;260500
2354888;facility:2354888;261160
2355841;facility:2355841;260470
2356279;facility:2356279;260040
2356287;facility:2356287;261220
2356430;facility:2356430;261150
2357445;facility:2357445;251530
2360411;facility:2360411;150800
2360470;facility:2360470;521850
2361027;facility:2361027;500793
2361078;facility:2361078;240890
2361167;facility:2361167;410690
2361396;facility:2361396;520660
2361701;facility:2361701;520180
2361736;facility:2361736;520160
2361744;facility:2361744;520110
2361779;facility:2361779;520110
2361787;facility:2361787;520110
2361868;facility:2361868;520551
2361949;facility:2361949;521180
2362112;facility:2362112;251690
2362287;facility:2362287;250400
2362821;facility:2362821;250400
2362848;facility:2362848;250400
2362856;facility:2362856;250400
2362880;facility:2362880;250400
2363070;facility:2363070;250400
2363682;facility:2363682;251120
2364336;facility:2364336;251540
2364794;facility:2364794;220810
2364816;facility:2364816;220190
2364824;facility:2364824;220350
2364883;facility:2364883;220050
2364913;facility:2364913;220780
2364972;facility:2364972;220570
2364999;facility:2364999;220260
2365006;facility:2365006;220220
2365022;facility:2365022;220327
2365057;facility:2365057;220150
2365103;facility:2365103;221080
2365146;facility:2365146;220390
2365154;facility:2365154;220770
2365235;facility:2365235;221070
2365243;facility:2365243;220770
2365251;facility:2365251;220450
2365359;facility:2365359;220220
2365375;facility:2365375;220520
2365383;facility:2365383;221000
2365391;facility:2365391;220830
2365480;facility:2365480;220320
2365499;facility:2365499;221060
2369923;facility:2369923;110070
2370328;facility:2370328;170900
2370344;facility:2370344;172120
2370816;facility:2370816;500790
2371065;facility:2371065;500230
2371138;facility:2371138;500150
2371197;facility:2371197;500470
2371243;facility:2371243;500620
2371332;facility:2371332;500370
2371367;facility:2371367;521290
2371375;facility:2371375;500370
2371618;facility:2371618;500020
2371707;facility:2371707;240800
2371782;facility:2371782;500190
2372150;facility:2372150;230765
2372207;facility:2372207;230765
2372460;facility:2372460;231195
2372479;facility:2372479;230430
2372487;facility:2372487;230130
2372495;facility:2372495;231120
2372509;facility:2372509;230060
2372517;facility:2372517;230270
2372568;facility:2372568;230445
2372622;facility:2372622;230600
2372673;facility:2372673;230620
2372819;facility:2372819;230220
2372967;facility:2372967;230110
2373009;facility:2373009;230110
2373270;facility:2373270;230970
2373475;facility:2373475;230195
2373971;facility:2373971;230440
2374064;facility:2374064;230690
2374226;facility:2374226;500430
2374366;facility:2374366;500515
2374439;facility:2374439;500740
2374501;facility:2374501;241420
2374579;facility:2374579;240780
2374749;facility:2374749;240830
2374757;facility:2374757;240420
2375109;facility:2375109;240980
2375206;facility:2375206;240180
2375265;facility:2375265;241150
2375494;facility:2375494;240890
2375680;facility:2375680;500290
2375826;facility:2375826;500325
2375850;facility:2375850;500630
2375885;facility:2375885;500630
2375958;facility:2375958;500755
2375966;facility:2375966;500348
2375990;facility:2375990;500215
2376091;facility:2376091;500240
2376334;facility:2376334;500320
2376458;facility:2376458;500210
2376474;facility:2376474;500220
2376547;facility:2376547;500797
2376598;facility:2376598;500085
2376652;facility:2376652;500080
2376776;facility:2376776;500315
2376806;facility:2376806;500090
2376873;facility:2376873;500795
2376946;facility:2376946;500640
2377187;facility:2377187;421920
2377225;facility:2377225;421370
2377330;facility:2377330;421400
2377373;facility:2377373;421860
2377462;facility:2377462;421450
2377616;facility:2377616;421780
2377632;facility:2377632;421530
