municipality_code;uf;health_region_code;health_region_id;establishment_rows;selected_region_rows;distinct_region_codes;region_conflict;source
170360;TO;0002;TO-0002;4;1;0002;False;CNES_ST_REGSAUDE_MODE
170370;TO;0001;TO-0001;5;2;0001;False;CNES_ST_REGSAUDE_MODE
170380;TO;;;11;0;;False;CNES_ST_REGSAUDE_MODE
170382;TO;0001;TO-0001;3;1;0001;False;CNES_ST_REGSAUDE_MODE
170384;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
170386;TO;;;7;0;;False;CNES_ST_REGSAUDE_MODE
170388;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
170389;TO;0002;TO-0002;7;1;0002;False;CNES_ST_REGSAUDE_MODE
170390;TO;0001;TO-0001;5;2;0001;False;CNES_ST_REGSAUDE_MODE
170410;TO;0002;TO-0002;2;1;0002;False;CNES_ST_REGSAUDE_MODE
170460;TO;0001;TO-0001;4;2;0001;False;CNES_ST_REGSAUDE_MODE
170510;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
170550;TO;0002;TO-0002;51;2;0002;False;CNES_ST_REGSAUDE_MODE
170555;TO;0001;TO-0001;5;1;0001;False;CNES_ST_REGSAUDE_MODE
170560;TO;;;6;0;;False;CNES_ST_REGSAUDE_MODE
170600;TO;0002;TO-0002;7;2;0002;False;CNES_ST_REGSAUDE_MODE
170610;TO;0001;TO-0001;6;2;0001;False;CNES_ST_REGSAUDE_MODE
170625;TO;0001;TO-0001;3;1;0001;False;CNES_ST_REGSAUDE_MODE
170650;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
170700;TO;0001;TO-0001;23;7;0001;False;CNES_ST_REGSAUDE_MODE
170710;TO;0001;TO-0001;8;1;0001;False;CNES_ST_REGSAUDE_MODE
170720;TO;;;7;0;;False;CNES_ST_REGSAUDE_MODE
170730;TO;0001;TO-0001;8;1;0001;False;CNES_ST_REGSAUDE_MODE
170740;TO;;;7;0;;False;CNES_ST_REGSAUDE_MODE
170755;TO;;;7;0;;False;CNES_ST_REGSAUDE_MODE
170765;TO;0001;TO-0001;4;4;0001;False;CNES_ST_REGSAUDE_MODE
170770;TO;0002;TO-0002;6;4;0002;False;CNES_ST_REGSAUDE_MODE
170820;TO;;;12;0;;False;CNES_ST_REGSAUDE_MODE
170825;TO;0001;TO-0001;4;2;0001;False;CNES_ST_REGSAUDE_MODE
170830;TO;;;6;0;;False;CNES_ST_REGSAUDE_MODE
170900;TO;0002;TO-0002;10;2;0002;False;CNES_ST_REGSAUDE_MODE
170930;TO;0002;TO-0002;33;7;0002;False;CNES_ST_REGSAUDE_MODE
170950;TO;0003;TO-0003;185;28;0001|0003;True;CNES_ST_REGSAUDE_MODE
170980;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
171050;TO;0002;TO-0002;12;2;0002;False;CNES_ST_REGSAUDE_MODE
171070;TO;0002;TO-0002;5;1;0002;False;CNES_ST_REGSAUDE_MODE
171090;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
171110;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
171150;TO;0001;TO-0001;7;3;0001;False;CNES_ST_REGSAUDE_MODE
171180;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
171190;TO;0001;TO-0001;9;1;0001;False;CNES_ST_REGSAUDE_MODE
171195;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
171200;TO;0001;TO-0001;6;2;0001;False;CNES_ST_REGSAUDE_MODE
171215;TO;0001;TO-0001;3;1;0001;False;CNES_ST_REGSAUDE_MODE
171240;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171245;TO;0002;TO-0002;4;1;0002;False;CNES_ST_REGSAUDE_MODE
171250;TO;0001;TO-0001;6;1;0001;False;CNES_ST_REGSAUDE_MODE
171270;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171280;TO;;;6;0;;False;CNES_ST_REGSAUDE_MODE
171320;TO;0001;TO-0001;24;4;0001;False;CNES_ST_REGSAUDE_MODE
171330;TO;0001;TO-0001;18;3;0001;False;CNES_ST_REGSAUDE_MODE
171360;TO;0001;TO-0001;7;2;0001;False;CNES_ST_REGSAUDE_MODE
171370;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171380;TO;;;4;0;;False;CNES_ST_REGSAUDE_MODE
171395;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
171420;TO;0001;TO-0001;11;2;0001;False;CNES_ST_REGSAUDE_MODE
171430;TO;0002;TO-0002;8;3;0002;False;CNES_ST_REGSAUDE_MODE
171488;TO;0002;TO-0002;11;2;0002;False;CNES_ST_REGSAUDE_MODE
171500;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171510;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
171515;TO;0001;TO-0001;5;1;0001;False;CNES_ST_REGSAUDE_MODE
171525;TO;0001;TO-0001;3;1;0001;False;CNES_ST_REGSAUDE_MODE
171550;TO;0001;TO-0001;3;1;0001;False;CNES_ST_REGSAUDE_MODE
171570;TO;0002;TO-0002;4;2;0002;False;CNES_ST_REGSAUDE_MODE
171575;TO;0001;TO-0001;12;1;0001;False;CNES_ST_REGSAUDE_MODE
171610;TO;0001;TO-0001;74;10;0001;False;CNES_ST_REGSAUDE_MODE
171620;TO;;;10;0;;False;CNES_ST_REGSAUDE_MODE
171630;TO;0002;TO-0002;4;2;0002;False;CNES_ST_REGSAUDE_MODE
171650;TO;0002;TO-0002;15;1;0002;False;CNES_ST_REGSAUDE_MODE
171660;TO;0001;TO-0001;10;3;0001;False;CNES_ST_REGSAUDE_MODE
171665;TO;0002;TO-0002;7;1;0002;False;CNES_ST_REGSAUDE_MODE
171670;TO;0002;TO-0002;12;1;0002;False;CNES_ST_REGSAUDE_MODE
171700;TO;0001;TO-0001;6;1;0001;False;CNES_ST_REGSAUDE_MODE
171720;TO;0002;TO-0002;5;2;0002;False;CNES_ST_REGSAUDE_MODE
171750;TO;0001;TO-0001;10;3;0001;False;CNES_ST_REGSAUDE_MODE
171780;TO;0001;TO-0001;5;1;0001;False;CNES_ST_REGSAUDE_MODE
171790;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171800;TO;0001;TO-0001;5;1;0001;False;CNES_ST_REGSAUDE_MODE
171820;TO;0001;TO-0001;95;18;0001;False;CNES_ST_REGSAUDE_MODE
171830;TO;0002;TO-0002;10;6;0002;False;CNES_ST_REGSAUDE_MODE
171840;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171845;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171850;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
171855;TO;0002;TO-0002;5;2;0002;False;CNES_ST_REGSAUDE_MODE
171865;TO;0001;TO-0001;4;1;0001|0002;True;CNES_ST_REGSAUDE_MODE
171870;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171875;TO;;;8;0;;False;CNES_ST_REGSAUDE_MODE
171880;TO;;;4;0;;False;CNES_ST_REGSAUDE_MODE
171884;TO;0001;TO-0001;3;1;0001;False;CNES_ST_REGSAUDE_MODE
171886;TO;0002;TO-0002;7;3;0002;False;CNES_ST_REGSAUDE_MODE
171888;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
171889;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
171890;TO;0001;TO-0001;6;3;0001;False;CNES_ST_REGSAUDE_MODE
171900;TO;0001;TO-0001;3;1;0001|0004;True;CNES_ST_REGSAUDE_MODE
172000;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
172010;TO;0002;TO-0002;6;1;0002;False;CNES_ST_REGSAUDE_MODE
172015;TO;;;4;0;;False;CNES_ST_REGSAUDE_MODE
172020;TO;0002;TO-0002;6;1;0002;False;CNES_ST_REGSAUDE_MODE
172025;TO;0001;TO-0001;5;1;0001;False;CNES_ST_REGSAUDE_MODE
172030;TO;;;5;0;;False;CNES_ST_REGSAUDE_MODE
172049;TO;0001;TO-0001;5;1;0001;False;CNES_ST_REGSAUDE_MODE
172065;TO;0001;TO-0001;7;2;0001;False;CNES_ST_REGSAUDE_MODE
172080;TO;;;11;0;;False;CNES_ST_REGSAUDE_MODE
172085;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
172090;TO;0001;TO-0001;8;2;0001;False;CNES_ST_REGSAUDE_MODE
172093;TO;0001;TO-0001;1;1;0001;False;CNES_ST_REGSAUDE_MODE
172097;TO;0001;TO-0001;4;1;0001;False;CNES_ST_REGSAUDE_MODE
172100;TO;0001;TO-0001;657;68;0001;False;CNES_ST_REGSAUDE_MODE
172110;TO;0001;TO-0001;12;1;0001;False;CNES_ST_REGSAUDE_MODE
172120;TO;0002;TO-0002;32;4;0002;False;CNES_ST_REGSAUDE_MODE
172125;TO;0002;TO-0002;3;1;0002;False;CNES_ST_REGSAUDE_MODE
172130;TO;0002;TO-0002;4;2;0002;False;CNES_ST_REGSAUDE_MODE
172208;TO;0002;TO-0002;7;1;0002;False;CNES_ST_REGSAUDE_MODE
172210;TO;0002;TO-0002;12;2;0002;False;CNES_ST_REGSAUDE_MODE
210005;MA;0010;MA-0010;101;74;0010;False;CNES_ST_REGSAUDE_MODE
210010;MA;0018;MA-0018;9;5;0018;False;CNES_ST_REGSAUDE_MODE
210015;MA;0004;MA-0004;9;2;0004;False;CNES_ST_REGSAUDE_MODE
210020;MA;0001;MA-0001;19;14;0001;False;CNES_ST_REGSAUDE_MODE
210030;MA;0018;MA-0018;15;14;0018;False;CNES_ST_REGSAUDE_MODE
210040;MA;0017;MA-0017;11;5;0017;False;CNES_ST_REGSAUDE_MODE
210043;MA;0005;MA-0005;16;7;0005;False;CNES_ST_REGSAUDE_MODE
210047;MA;0008;MA-0008;20;18;0008;False;CNES_ST_REGSAUDE_MODE
210050;MA;0012;MA-0012;18;3;0012;False;CNES_ST_REGSAUDE_MODE
210055;MA;0009;MA-0009;5;5;0009;False;CNES_ST_REGSAUDE_MODE
210060;MA;2111;MA-2111;45;28;0011|2111;True;CNES_ST_REGSAUDE_MODE
210070;MA;0003;MA-0003;24;11;0003;False;CNES_ST_REGSAUDE_MODE
210080;MA;0004;MA-0004;11;7;0004;False;CNES_ST_REGSAUDE_MODE
210083;MA;0011;MA-0011;9;4;0011|0111;True;CNES_ST_REGSAUDE_MODE
210087;MA;0009;MA-0009;12;7;0009|0011;True;CNES_ST_REGSAUDE_MODE
210090;MA;0004;MA-0004;23;16;0004;False;CNES_ST_REGSAUDE_MODE
210095;MA;0016;MA-0016;19;14;0016;False;CNES_ST_REGSAUDE_MODE
210100;MA;0007;MA-0007;17;13;0007;False;CNES_ST_REGSAUDE_MODE
210110;MA;0002;MA-0002;15;12;0002;False;CNES_ST_REGSAUDE_MODE
210120;MA;0017;MA-0017;77;26;0017;False;CNES_ST_REGSAUDE_MODE
210125;MA;0002;MA-0002;20;16;0002;False;CNES_ST_REGSAUDE_MODE
210130;MA;0006;MA-0006;12;10;0006|0009;True;CNES_ST_REGSAUDE_MODE
210135;MA;0007;MA-0007;7;5;0007;False;CNES_ST_REGSAUDE_MODE
210140;MA;0012;MA-0012;133;122;0012;False;CNES_ST_REGSAUDE_MODE
210150;MA;0013;MA-0013;19;16;0013;False;CNES_ST_REGSAUDE_MODE
210160;MA;0016;MA-0016;78;59;0016;False;CNES_ST_REGSAUDE_MODE
210170;MA;0003;MA-0003;28;15;0003;False;CNES_ST_REGSAUDE_MODE
210173;MA;0003;MA-0003;6;4;0003;False;CNES_ST_REGSAUDE_MODE
210177;MA;0008;MA-0008;12;9;0008;False;CNES_ST_REGSAUDE_MODE
210180;MA;0013;MA-0013;5;5;0013;False;CNES_ST_REGSAUDE_MODE
210190;MA;0006;MA-0006;15;13;0006;False;CNES_ST_REGSAUDE_MODE
210193;MA;0015;MA-0015;11;9;0015;False;CNES_ST_REGSAUDE_MODE
210197;MA;0009;MA-0009;5;4;0009|2109;True;CNES_ST_REGSAUDE_MODE
210200;MA;0008;MA-0008;32;16;0008;False;CNES_ST_REGSAUDE_MODE
210203;MA;0010;MA-0010;25;15;0010;False;CNES_ST_REGSAUDE_MODE
210207;MA;0017;MA-0017;11;8;0017;False;CNES_ST_REGSAUDE_MODE
210210;MA;0004;MA-0004;16;16;0004;False;CNES_ST_REGSAUDE_MODE
210215;MA;0017;MA-0017;7;4;0017;False;CNES_ST_REGSAUDE_MODE
210220;MA;0018;MA-0018;23;23;0018;False;CNES_ST_REGSAUDE_MODE
210230;MA;0013;MA-0013;14;5;0013;False;CNES_ST_REGSAUDE_MODE
210232;MA;0010;MA-0010;43;24;0010;False;CNES_ST_REGSAUDE_MODE
210235;MA;0011;MA-0011;11;8;0011;False;CNES_ST_REGSAUDE_MODE
210237;MA;0002;MA-0002;8;4;0002|0014;True;CNES_ST_REGSAUDE_MODE
210240;MA;0007;MA-0007;9;6;0007|0012;True;CNES_ST_REGSAUDE_MODE
210250;MA;0007;MA-0007;12;8;0007|0014;True;CNES_ST_REGSAUDE_MODE
210255;MA;0011;MA-0011;11;4;0011;False;CNES_ST_REGSAUDE_MODE
210260;MA;0009;MA-0009;11;5;0009;False;CNES_ST_REGSAUDE_MODE
210270;MA;0003;MA-0003;13;11;0003;False;CNES_ST_REGSAUDE_MODE
210275;MA;0014;MA-0014;12;5;0014;False;CNES_ST_REGSAUDE_MODE
210280;MA;0012;MA-0012;16;14;0012;False;CNES_ST_REGSAUDE_MODE
210290;MA;2109;MA-2109;17;5;0009|2109;True;CNES_ST_REGSAUDE_MODE
210300;MA;0018;MA-0018;127;118;0018;False;CNES_ST_REGSAUDE_MODE
210310;MA;0006;MA-0006;10;8;0006;False;CNES_ST_REGSAUDE_MODE
210312;MA;;;7;0;;False;CNES_ST_REGSAUDE_MODE
210315;MA;0009;MA-0009;8;4;0006|0009;True;CNES_ST_REGSAUDE_MODE
210317;MA;0009;MA-0009;12;11;0009;False;CNES_ST_REGSAUDE_MODE
210320;MA;0004;MA-0004;56;38;0004;False;CNES_ST_REGSAUDE_MODE
210325;MA;0010;MA-0010;20;18;0010;False;CNES_ST_REGSAUDE_MODE
210330;MA;0005;MA-0005;67;51;0005;False;CNES_ST_REGSAUDE_MODE
210340;MA;0018;MA-0018;32;27;0018;False;CNES_ST_REGSAUDE_MODE
210350;MA;0013;MA-0013;45;39;0012|0013|0023;True;CNES_ST_REGSAUDE_MODE
210355;MA;0017;MA-0017;7;4;0017;False;CNES_ST_REGSAUDE_MODE
210360;MA;0005;MA-0005;48;20;0005;False;CNES_ST_REGSAUDE_MODE
210370;MA;0006;MA-0006;33;30;0006;False;CNES_ST_REGSAUDE_MODE
210375;MA;;;12;0;;False;CNES_ST_REGSAUDE_MODE
210380;MA;0014;MA-0014;20;17;0014;False;CNES_ST_REGSAUDE_MODE
210390;MA;0018;MA-0018;13;12;0018;False;CNES_ST_REGSAUDE_MODE
210400;MA;0015;MA-0015;18;10;0015;False;CNES_ST_REGSAUDE_MODE
210405;MA;0011;MA-0011;25;8;0011;False;CNES_ST_REGSAUDE_MODE
210407;MA;0012;MA-0012;7;5;0012;False;CNES_ST_REGSAUDE_MODE
210408;MA;0016;MA-0016;11;6;0016;False;CNES_ST_REGSAUDE_MODE
210409;MA;0012;MA-0012;17;7;0012|0016;True;CNES_ST_REGSAUDE_MODE
210410;MA;0012;MA-0012;11;10;0012;False;CNES_ST_REGSAUDE_MODE
210420;MA;0014;MA-0014;11;10;0014;False;CNES_ST_REGSAUDE_MODE
210430;MA;0009;MA-0009;8;5;0004|0009;True;CNES_ST_REGSAUDE_MODE
210440;MA;0014;MA-0014;15;13;0014|0015;True;CNES_ST_REGSAUDE_MODE
210450;MA;0014;MA-0014;13;13;0014;False;CNES_ST_REGSAUDE_MODE
210455;MA;0011;MA-0011;18;8;0011;False;CNES_ST_REGSAUDE_MODE
210460;MA;0014;MA-0014;13;11;0014;False;CNES_ST_REGSAUDE_MODE
210462;MA;0014;MA-0014;7;6;0014;False;CNES_ST_REGSAUDE_MODE
210465;MA;0009;MA-0009;10;7;0008|0009;True;CNES_ST_REGSAUDE_MODE
210467;MA;0009;MA-0009;22;22;0009;False;CNES_ST_REGSAUDE_MODE
210470;MA;0014;MA-0014;10;7;0014;False;CNES_ST_REGSAUDE_MODE
210480;MA;0016;MA-0016;40;36;0016;False;CNES_ST_REGSAUDE_MODE
210490;MA;0006;MA-0006;21;13;0006|0011;True;CNES_ST_REGSAUDE_MODE
210500;MA;0002;MA-0002;16;12;0002;False;CNES_ST_REGSAUDE_MODE
210510;MA;0002;MA-0002;19;15;0002;False;CNES_ST_REGSAUDE_MODE
210515;MA;2108;MA-2108;12;3;0004|0008|2108;True;CNES_ST_REGSAUDE_MODE
210520;MA;0015;MA-0015;8;6;0015;False;CNES_ST_REGSAUDE_MODE
210530;MA;0011;MA-0011;484;105;0004|0011|0018|6590;True;CNES_ST_REGSAUDE_MODE
210535;MA;0016;MA-0016;14;8;0016;False;CNES_ST_REGSAUDE_MODE
210540;MA;0003;MA-0003;40;32;0003;False;CNES_ST_REGSAUDE_MODE
210542;MA;0010;MA-0010;15;12;0010;False;CNES_ST_REGSAUDE_MODE
210545;MA;0013;MA-0013;10;9;0013;False;CNES_ST_REGSAUDE_MODE
210547;MA;0016;MA-0016;23;5;0016;False;CNES_ST_REGSAUDE_MODE
210550;MA;0011;MA-0011;19;13;0011;False;CNES_ST_REGSAUDE_MODE
210560;MA;0014;MA-0014;18;17;0014;False;CNES_ST_REGSAUDE_MODE
210565;MA;0009;MA-0009;5;4;0009;False;CNES_ST_REGSAUDE_MODE
210570;MA;0015;MA-0015;34;27;0015;False;CNES_ST_REGSAUDE_MODE
210580;MA;0015;MA-0015;8;7;0015;False;CNES_ST_REGSAUDE_MODE
210590;MA;0018;MA-0018;12;8;0017|0018;True;CNES_ST_REGSAUDE_MODE
210592;MA;0013;MA-0013;14;8;0013;False;CNES_ST_REGSAUDE_MODE
210594;MA;0008;MA-0008;9;7;0008;False;CNES_ST_REGSAUDE_MODE
210596;MA;0015;MA-0015;9;6;0015;False;CNES_ST_REGSAUDE_MODE
210598;MA;0011;MA-0011;6;3;0011;False;CNES_ST_REGSAUDE_MODE
210600;MA;0015;MA-0015;18;5;0015;False;CNES_ST_REGSAUDE_MODE
210610;MA;0012;MA-0012;8;2;0012;False;CNES_ST_REGSAUDE_MODE
210620;MA;0009;MA-0009;7;6;0009;False;CNES_ST_REGSAUDE_MODE
210630;MA;0004;MA-0004;11;11;0004;False;CNES_ST_REGSAUDE_MODE
210632;MA;0009;MA-0009;12;7;0009|0021;True;CNES_ST_REGSAUDE_MODE
210635;MA;0017;MA-0017;8;5;0017;False;CNES_ST_REGSAUDE_MODE
210637;MA;0009;MA-0009;9;6;0009|2109;True;CNES_ST_REGSAUDE_MODE
210640;MA;0004;MA-0004;26;26;0004;False;CNES_ST_REGSAUDE_MODE
210650;MA;0007;MA-0007;14;12;0007;False;CNES_ST_REGSAUDE_MODE
210660;MA;0018;MA-0018;22;15;0018;False;CNES_ST_REGSAUDE_MODE
210663;MA;0003;MA-0003;10;5;0003;False;CNES_ST_REGSAUDE_MODE
210667;MA;0004;MA-0004;8;8;0004;False;CNES_ST_REGSAUDE_MODE
210670;MA;0013;MA-0013;16;15;0013;False;CNES_ST_REGSAUDE_MODE
210675;MA;0003;MA-0003;17;6;0003;False;CNES_ST_REGSAUDE_MODE
210680;MA;0006;MA-0006;17;14;0006;False;CNES_ST_REGSAUDE_MODE
210690;MA;2108;MA-2108;17;8;0008|2108;True;CNES_ST_REGSAUDE_MODE
210700;MA;0011;MA-0011;9;6;0011;False;CNES_ST_REGSAUDE_MODE
210710;MA;0002;MA-0002;17;12;0002;False;CNES_ST_REGSAUDE_MODE
210720;MA;0003;MA-0003;13;4;0003;False;CNES_ST_REGSAUDE_MODE
210725;MA;0012;MA-0012;8;7;0012;False;CNES_ST_REGSAUDE_MODE
210730;MA;0013;MA-0013;6;5;0013;False;CNES_ST_REGSAUDE_MODE
210735;MA;0009;MA-0009;9;6;0009;False;CNES_ST_REGSAUDE_MODE
210740;MA;0017;MA-0017;11;9;0017;False;CNES_ST_REGSAUDE_MODE
210745;MA;0007;MA-0007;18;11;0007;False;CNES_ST_REGSAUDE_MODE
210750;MA;0001;MA-0001;45;12;0001;False;CNES_ST_REGSAUDE_MODE
210760;MA;0007;MA-0007;26;22;0002|0006|0007;True;CNES_ST_REGSAUDE_MODE
210770;MA;0013;MA-0013;21;21;0013;False;CNES_ST_REGSAUDE_MODE
210780;MA;0018;MA-0018;21;18;0018;False;CNES_ST_REGSAUDE_MODE
210790;MA;0013;MA-0013;22;18;0010|0013;True;CNES_ST_REGSAUDE_MODE
210800;MA;0013;MA-0013;27;23;0008|0013|0018;True;CNES_ST_REGSAUDE_MODE
210805;MA;0004;MA-0004;11;6;0004|0006;True;CNES_ST_REGSAUDE_MODE
210810;MA;0017;MA-0017;10;3;0015|0017;True;CNES_ST_REGSAUDE_MODE
210820;MA;0015;MA-0015;49;16;0015;False;CNES_ST_REGSAUDE_MODE
210825;MA;0006;MA-0006;17;16;0006|0020;True;CNES_ST_REGSAUDE_MODE
210830;MA;0007;MA-0007;22;22;0007;False;CNES_ST_REGSAUDE_MODE
210840;MA;0006;MA-0006;12;7;0006|0007;True;CNES_ST_REGSAUDE_MODE
210845;MA;2105;MA-2105;12;7;0005|2105;True;CNES_ST_REGSAUDE_MODE
210850;MA;0008;MA-0008;24;19;0008;False;CNES_ST_REGSAUDE_MODE
210860;MA;0006;MA-0006;60;14;0006|0008;True;CNES_ST_REGSAUDE_MODE
210870;MA;0008;MA-0008;16;14;0008;False;CNES_ST_REGSAUDE_MODE
210880;MA;0003;MA-0003;18;11;0003;False;CNES_ST_REGSAUDE_MODE
210890;MA;0015;MA-0015;17;13;0015;False;CNES_ST_REGSAUDE_MODE
210900;MA;0011;MA-0011;28;12;0011;False;CNES_ST_REGSAUDE_MODE
210905;MA;0006;MA-0006;6;6;0006;False;CNES_ST_REGSAUDE_MODE
210910;MA;0014;MA-0014;61;42;0012|0013|0014;True;CNES_ST_REGSAUDE_MODE
210920;MA;0002;MA-0002;8;3;0002;False;CNES_ST_REGSAUDE_MODE
210923;MA;0009;MA-0009;6;2;0004|0009;True;CNES_ST_REGSAUDE_MODE
210927;MA;0006;MA-0006;13;6;0006;False;CNES_ST_REGSAUDE_MODE
210930;MA;0003;MA-0003;7;6;0003;False;CNES_ST_REGSAUDE_MODE
210940;MA;0002;MA-0002;14;4;0002;False;CNES_ST_REGSAUDE_MODE
210945;MA;0001;MA-0001;13;8;0001;False;CNES_ST_REGSAUDE_MODE
210950;MA;0012;MA-0012;12;11;0000|0012;True;CNES_ST_REGSAUDE_MODE
210955;MA;0011;MA-0011;10;5;0011;False;CNES_ST_REGSAUDE_MODE
210960;MA;0009;MA-0009;31;14;0002|0009;True;CNES_ST_REGSAUDE_MODE
210970;MA;0012;MA-0012;7;3;0012;False;CNES_ST_REGSAUDE_MODE
210975;MA;0012;MA-0012;9;3;0012;False;CNES_ST_REGSAUDE_MODE
210980;MA;0006;MA-0006;18;12;0006;False;CNES_ST_REGSAUDE_MODE
210990;MA;0008;MA-0008;75;45;0008|0021|1608;True;CNES_ST_REGSAUDE_MODE
211000;MA;0004;MA-0004;37;32;0004|0008;True;CNES_ST_REGSAUDE_MODE
211003;MA;0009;MA-0009;13;13;0009;False;CNES_ST_REGSAUDE_MODE
211010;MA;0004;MA-0004;17;16;0004;False;CNES_ST_REGSAUDE_MODE
211020;MA;0002;MA-0002;39;36;0002;False;CNES_ST_REGSAUDE_MODE
211023;MA;0004;MA-0004;10;6;0004;False;CNES_ST_REGSAUDE_MODE
211027;MA;0002;MA-0002;12;4;0000|0002;True;CNES_ST_REGSAUDE_MODE
211030;MA;0014;MA-0014;15;12;0014;False;CNES_ST_REGSAUDE_MODE
211040;MA;0003;MA-0003;16;14;0003;False;CNES_ST_REGSAUDE_MODE
211050;MA;0011;MA-0011;27;17;0007|0011;True;CNES_ST_REGSAUDE_MODE
211060;MA;0004;MA-0004;18;14;0004;False;CNES_ST_REGSAUDE_MODE
211065;MA;0013;MA-0013;5;5;0013;False;CNES_ST_REGSAUDE_MODE
211070;MA;0014;MA-0014;26;20;0013|0014;True;CNES_ST_REGSAUDE_MODE
211080;MA;0012;MA-0012;6;5;0012;False;CNES_ST_REGSAUDE_MODE
211085;MA;0010;MA-0010;9;9;0010;False;CNES_ST_REGSAUDE_MODE
211090;MA;0013;MA-0013;15;7;0013;False;CNES_ST_REGSAUDE_MODE
211100;MA;0007;MA-0007;14;13;0007;False;CNES_ST_REGSAUDE_MODE
211102;MA;0008;MA-0008;8;4;0004|0008;True;CNES_ST_REGSAUDE_MODE
211105;MA;0011;MA-0011;10;8;0011;False;CNES_ST_REGSAUDE_MODE
211107;MA;0018;MA-0018;24;12;0018;False;CNES_ST_REGSAUDE_MODE
211110;MA;0013;MA-0013;26;17;0013;False;CNES_ST_REGSAUDE_MODE
211120;MA;0001;MA-0001;72;17;0001;False;CNES_ST_REGSAUDE_MODE
211125;MA;0014;MA-0014;12;11;0006|0014;True;CNES_ST_REGSAUDE_MODE
211130;MA;0001;MA-0001;1327;790;0000|0001|2111|2714;True;CNES_ST_REGSAUDE_MODE
211140;MA;0017;MA-0017;19;13;0017;False;CNES_ST_REGSAUDE_MODE
211150;MA;0005;MA-0005;17;14;0005;False;CNES_ST_REGSAUDE_MODE
211153;MA;0010;MA-0010;10;7;0010;False;CNES_ST_REGSAUDE_MODE
211157;MA;0012;MA-0012;12;5;0012;False;CNES_ST_REGSAUDE_MODE
211160;MA;0012;MA-0012;12;8;0012;False;CNES_ST_REGSAUDE_MODE
211163;MA;0015;MA-0015;8;3;0015;False;CNES_ST_REGSAUDE_MODE
211167;MA;0015;MA-0015;3;3;0015;False;CNES_ST_REGSAUDE_MODE
211170;MA;0007;MA-0007;17;16;0007;False;CNES_ST_REGSAUDE_MODE
211172;MA;0008;MA-0008;10;5;0008|0013;True;CNES_ST_REGSAUDE_MODE
211174;MA;0014;MA-0014;9;6;0014;False;CNES_ST_REGSAUDE_MODE
211176;MA;0011;MA-0011;15;8;0011;False;CNES_ST_REGSAUDE_MODE
211178;MA;0006;MA-0006;11;6;0006;False;CNES_ST_REGSAUDE_MODE
211180;MA;0016;MA-0016;16;10;0016;False;CNES_ST_REGSAUDE_MODE
211190;MA;0013;MA-0013;8;4;0008|0013;True;CNES_ST_REGSAUDE_MODE
211195;MA;0013;MA-0013;8;4;0013;False;CNES_ST_REGSAUDE_MODE
211200;MA;0012;MA-0012;11;3;0012;False;CNES_ST_REGSAUDE_MODE
211210;MA;0005;MA-0005;15;11;0005;False;CNES_ST_REGSAUDE_MODE
211220;MA;0018;MA-0018;98;69;0018;False;CNES_ST_REGSAUDE_MODE
211223;MA;0015;MA-0015;13;11;0001|0015;True;CNES_ST_REGSAUDE_MODE
211227;MA;0008;MA-0008;13;13;0008;False;CNES_ST_REGSAUDE_MODE
211230;MA;0016;MA-0016;36;16;0016;False;CNES_ST_REGSAUDE_MODE
211240;MA;0006;MA-0006;20;3;0006;False;CNES_ST_REGSAUDE_MODE
211245;MA;0006;MA-0006;13;7;0006|0010|0011;True;CNES_ST_REGSAUDE_MODE
211250;MA;0004;MA-0004;30;21;0004;False;CNES_ST_REGSAUDE_MODE
211260;MA;0005;MA-0005;16;5;0003|0005;True;CNES_ST_REGSAUDE_MODE
