node_id;node_type;name;municipality_code;latitude;longitude;capacity_beds;habilitation_level
facility:2079194;facility;CNES 2079194 (Américo Brasiliense - SP);350170;-21.7223185574715;-48.03236637261323;;
facility:2079208;facility;CNES 2079208 (Mogi Mirim - SP);353080;-22.451369751963686;-46.98837145619206;;
facility:2079216;facility;CNES 2079216 (Castilho - SP);351100;-20.897613347119393;-51.57025556156759;;
facility:2079224;facility;CNES 2079224 (Itapuí - SP);352290;-22.250825246791162;-48.701468682232836;;
facility:2079232;facility;CNES 2079232 (Santa Bárbara d'Oeste - SP);354580;-22.800621232507886;-47.42807524451499;;
facility:2079240;facility;CNES 2079240 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2079283;facility;CNES 2079283 (Panorama - SP);353540;-21.46331339607737;-51.85808697122865;;
facility:2079291;facility;CNES 2079291 (Palmeira d'Oeste - SP);353520;-20.43895878614918;-50.74877216298947;;
facility:2079313;facility;CNES 2079313 (Cabreúva - SP);350840;-23.30130272983323;-47.080213668820335;;
facility:2079321;facility;CNES 2079321 (Sorocaba - SP);355220;-23.464551917016664;-47.446759844882976;;
facility:2079348;facility;CNES 2079348 (Igarapava - SP);352010;-20.063671745605667;-47.682470173345926;;
facility:2079356;facility;CNES 2079356 (Tanabi - SP);355340;-20.53121694160123;-49.6464432548675;;
facility:2079364;facility;CNES 2079364 (Serrana - SP);355150;-21.21689602131225;-47.612347894844845;;
facility:2079380;facility;CNES 2079380 (Salesópolis - SP);354500;-23.580193820532;-45.842585084949825;;
facility:2079399;facility;CNES 2079399 (Tabatinga - SP);355270;-21.71251047327228;-48.629073690007964;;
facility:2079410;facility;CNES 2079410 (Guarulhos - SP);351880;-23.40268009559481;-46.45487945397167;;
facility:2079429;facility;CNES 2079429 (Salto de Pirapora - SP);354530;-23.652776419521942;-47.58063182618949;;
facility:2079437;facility;CNES 2079437 (Maracaí - SP);352880;-22.65225483098156;-50.745406741733696;;
facility:2079461;facility;CNES 2079461 (Buritama - SP);350810;-21.049110632581765;-50.20022395971234;;
facility:2079496;facility;CNES 2079496 (Cravinhos - SP);351310;-21.339644677118017;-47.74456484296092;;
facility:2079518;facility;CNES 2079518 (Cunha - SP);351360;-23.052867887676385;-44.94213404261165;;
facility:2079550;facility;CNES 2079550 (Santa Adélia - SP);354560;-21.317775593769976;-48.81901571607518;;
facility:2079593;facility;CNES 2079593 (Registro - SP);354260;-24.50398763945422;-47.820761735030366;;
facility:2079615;facility;CNES 2079615 (Ibiúna - SP);351970;-23.802382308806198;-47.21525189533563;;
facility:2079682;facility;CNES 2079682 (Neves Paulista - SP);353250;-20.870479125663348;-49.64648917551233;;
facility:2079690;facility;CNES 2079690 (São Luiz do Paraitinga - SP);355000;-23.240103731058504;-45.25382530626719;;
facility:2079704;facility;CNES 2079704 (Socorro - SP);355210;-22.61118008798235;-46.52438631820514;;
facility:2079720;facility;CNES 2079720 (Santos - SP);354850;-23.868898172775825;-46.29151878988766;;
facility:2079763;facility;CNES 2079763 (Araraquara - SP);350320;-21.791630848860922;-48.18132382046745;;
facility:2079798;facility;CNES 2079798 (Campinas - SP);350950;-22.883756387475355;-47.04379621907528;;
facility:2079828;facility;CNES 2079828 (Taboão da Serra - SP);355280;-23.62053466595504;-46.786404776926915;;
facility:2079836;facility;CNES 2079836 (Itápolis - SP);352270;-21.548101493692666;-48.81546900660658;;
facility:2079860;facility;CNES 2079860 (Suzano - SP);355250;-23.608379629977488;-46.310439553105475;;
facility:2079879;facility;CNES 2079879 (Taquarituba - SP);355380;-23.53018762768146;-49.234576536973314;;
facility:2079895;facility;CNES 2079895 (Jales - SP);352480;-20.28581840739718;-50.55409741243522;;
facility:2079909;facility;CNES 2079909 (Pirangi - SP);353900;-21.09385761985419;-48.66945074395447;;
facility:2079917;facility;CNES 2079917 (Louveira - SP);352730;-23.084042066993856;-46.93761033272078;;
facility:2079925;facility;CNES 2079925 (Porto Feliz - SP);354060;-23.230331974946914;-47.51691203925864;;
facility:2079968;facility;CNES 2079968 (Urânia - SP);355580;-20.208936967941618;-50.652530593203444;;
facility:2079976;facility;CNES 2079976 (Laranjal Paulista - SP);352640;-23.012174981679017;-47.86568338527409;;
facility:2080028;facility;CNES 2080028 (Diadema - SP);351380;-23.69724093909204;-46.61142622783102;;
facility:2080044;facility;CNES 2080044 (São Joaquim da Barra - SP);354940;-20.55051834022961;-47.938550140585214;;
facility:2080052;facility;CNES 2080052 (Mogi das Cruzes - SP);353060;-23.56957112357064;-46.186058159639174;;
facility:2080079;facility;CNES 2080079 (Ferraz de Vasconcelos - SP);351570;-23.56099705068964;-46.37392905299947;;
facility:2080087;facility;CNES 2080087 (Tietê - SP);355450;-23.049411939542406;-47.707669380643786;;
facility:2080095;facility;CNES 2080095 (José Bonifácio - SP);352570;-21.089365901558878;-49.77931545846233;;
facility:2080109;facility;CNES 2080109 (Populina - SP);354040;-19.907300214192738;-50.517277251916475;;
facility:2080117;facility;CNES 2080117 (Franca - SP);351620;-20.555235123869362;-47.38111987874767;;
facility:2080125;facility;CNES 2080125 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2080184;facility;CNES 2080184 (Itu - SP);352390;-23.30714254195153;-47.28460850169573;;
facility:2080192;facility;CNES 2080192 (Itu - SP);352390;-23.30714254195153;-47.28460850169573;;
facility:2080222;facility;CNES 2080222 (Caconde - SP);350870;-21.539522373161404;-46.617034059834644;;
facility:2080273;facility;CNES 2080273 (Santo André - SP);354780;-23.727950307913122;-46.44157958147602;;
facility:2080281;facility;CNES 2080281 (Herculândia - SP);351900;-21.962329775122846;-50.37313522861142;;
facility:2080338;facility;CNES 2080338 (Guarulhos - SP);351880;-23.40268009559481;-46.45487945397167;;
facility:2080346;facility;CNES 2080346 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2080354;facility;CNES 2080354 (Santos - SP);354850;-23.868898172775825;-46.29151878988766;;
facility:2080362;facility;CNES 2080362 (Indiaporã - SP);352070;-19.94792577084108;-50.2636878393603;;
facility:2080370;facility;CNES 2080370 (Pirajuí - SP);353890;-21.957602612253954;-49.41360985743122;;
facility:2080400;facility;CNES 2080400 (Ribeirão Preto - SP);354340;-21.210851733693875;-47.821314347596555;;
facility:2080427;facility;CNES 2080427 (Guarulhos - SP);351880;-23.40268009559481;-46.45487945397167;;
facility:2080443;facility;CNES 2080443 (São Manuel - SP);355010;-22.682250849579006;-48.5404352498772;;
facility:2080451;facility;CNES 2080451 (Ipuã - SP);352130;-20.41748581256267;-48.06650112007236;;
facility:2080478;facility;CNES 2080478 (Pedregulho - SP);353700;-20.205591939221144;-47.43906022110296;;
facility:2080508;facility;CNES 2080508 (Álvares Machado - SP);350130;-22.131506042125544;-51.51492884553803;;
facility:2080524;facility;CNES 2080524 (Regente Feijó - SP);354240;-22.252515049325908;-51.29406365174835;;
facility:2080532;facility;CNES 2080532 (Presidente Prudente - SP);354140;-21.993182240909483;-51.34313661889382;;
facility:2080575;facility;CNES 2080575 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2080583;facility;CNES 2080583 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2080605;facility;CNES 2080605 (Torrinha - SP);355470;-22.444569929728917;-48.16444285690659;;
facility:2080621;facility;CNES 2080621 (Pompéia - SP);354000;-22.029185054239314;-50.18772729131999;;
facility:2080664;facility;CNES 2080664 (Tupã - SP);355500;-21.94727799751275;-50.53461790908907;;
facility:2080680;facility;CNES 2080680 (Mogi das Cruzes - SP);353060;-23.56957112357064;-46.186058159639174;;
facility:2080737;facility;CNES 2080737 (Gália - SP);351660;-22.320462568715772;-49.57774613483197;;
facility:2080745;facility;CNES 2080745 (Santa Cruz das Palmeiras - SP);354630;-21.855511323622586;-47.250136158529344;;
facility:2080788;facility;CNES 2080788 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
