node_id;node_type;name;municipality_code;latitude;longitude;capacity_beds;habilitation_level;is_public_hospital;analysis_scope;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital_ref;coordinate_source;name_source;admissions;deaths;regulated_transfer_exits;median_stay_days;icu_marker_count;total_value;dominant_icd_chapter;dominant_sex;dominant_race_color;mean_age;mean_stay_days;death_rate;regulated_transfer_exit_rate;icu_marker_rate;mean_value_per_admission
facility:2592193;facility;CNES 2592193 (São Domingos - PB);251396;-6.803967993195493;-37.95077604023199;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2592223;facility;CNES 2592223 (Santa Cruz - PB);251320;-6.54884700901267;-38.05282260646296;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2592266;facility;CNES 2592266 (Lastro - PB);250840;-6.552612477909588;-38.18004199033444;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2592363;facility;HOSPITAL ESTEVAM MARINHO;250480;-7.0141685;-37.9423163;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;353.0;12.0;48.0;2.0;353.0;148200.18;O;3;01;44.278;2.414;0.033994;0.135977;1.0;419.83
facility:2592460;facility;HOSPITAL REGIONAL DR AMERICO MAIA DE VASCONCELOS;250430;-6.3603868;-37.7436268;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;970.0;28.0;67.0;1.0;970.0;413274.43;O;3;03;39.662;1.873;0.028866;0.069072;1.0;426.06
facility:2592509;facility;CNES 2592509 (Alagoa Grande - PB);250030;-7.05908039353658;-35.602830331267754;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2592568;facility;HOSPITAL REGIONAL SENADOR RUI CARNEIRO;251210;-6.767281212593871;-37.80090808868408;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1800.0;162.0;64.0;2.0;1800.0;1303302.4;O;3;03;47.581;3.633;0.09;0.035556;1.0;724.06
facility:2592592;facility;CNES 2592592 (Lucena - PB);250860;-6.918875849536557;-34.91225004960228;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2592746;facility;HOSPITAL E MATERNIDADE FLAVIO RIBEIRO COUTINHO;251370;-7.123058242753847;-34.98179912567139;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4474.0;230.0;122.0;2.0;4474.0;4879648.76;O;3;03;39.111;4.002;0.051408;0.027269;1.0;1090.67
facility:2593262;facility;HOSPITAL DE EMERGENCIA E TRAUMA SENADOR HUMBERTO LUCENA;250750;-7.11604949154108;-34.84280664209;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;11925.0;1289.0;1749.0;5.0;11925.0;30349499.72;S;1;03;48.592;6.443;0.108092;0.146667;1.0;2545.03
facility:2593874;facility;HOSPITAL MINISTRO PAULO DE ALMEIDA MACHADO;241440;-5.195951895253438;-35.4658305644989;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;323.0;31.0;70.0;2.5;323.0;212726.6;B;3;03;51.217;4.861;0.095975;0.216718;1.0;658.6
facility:2593912;facility;HOSPITAL E MATERNIDADE CATARATAS;410830;-25.543697597232256;-54.58062980290784;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;809.0;0.0;0.0;2.0;809.0;171399.0;F;1;01;32.896;3.791;0.0;0.0;1.0;211.87
facility:2594277;facility;HOSPITAL MATERNO INFANTIL SANTA CATARINA;420460;-28.67554683146602;-49.387149810791016;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;6195.0;31.0;94.0;2.0;6195.0;4407065.2;O;3;01;21.163;3.442;0.005004;0.015174;1.0;711.39
facility:2594358;facility;CLINICA SANTA CRUZ;412810;-23.764426813355367;-53.31543266773224;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:2594366;facility;INSTITUTO NOSSA SENHORA APARECIDA;412810;-23.7628793;-53.3141275;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3827.0;312.0;68.0;2.0;3827.0;7548905.09;I;1;01;55.978;3.626;0.081526;0.017768;1.0;1972.54
facility:2594714;facility;SANTA CASA DE MARINGA HOSPITAL E MAT M AUXILIADORA;411520;-23.425891686502418;-51.9188117980957;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;9279.0;262.0;174.0;2.0;9279.0;17958483.19;O;3;01;30.342;4.129;0.028236;0.018752;1.0;1935.39
facility:2595125;facility;INSTITUTO MEDICO NOSSA VIDA DE CORONEL VIVIDA;410650;-25.97694;-52.56716;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1026.0;47.0;61.0;2.0;1026.0;683457.81;B;3;01;45.367;2.989;0.045809;0.059454;1.0;666.14
facility:2595265;facility;ASSOCIACAO SAUDE DE MANGUEIRINHA;411440;-25.945908806918155;-52.175939083099365;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1084.0;35.0;74.0;2.0;1084.0;757225.29;B;3;99;44.445;3.04;0.032288;0.068266;1.0;698.55
facility:2596784;facility;FUNDACAO HOSPITALAR MUNICIPAL DE CANELINHA;420370;-27.259054992855116;-48.76951217651367;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;188.0;16.0;15.0;3.0;188.0;90540.15;J;3;99;53.569;3.144;0.085106;0.079787;1.0;481.6
facility:2596792;facility;HOSPITAL DE SAO BONIFACIO;421590;-27.901;-48.929;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;264.0;6.0;5.0;4.0;264.0;122028.52;A;3;01;57.144;4.227;0.022727;0.018939;1.0;462.23
facility:2597586;facility;HOSPITAL MUNICIPAL GENARIO RABELO DE ALCANTARA;290682;-9.96382074808504;-39.16205406188965;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;380.0;21.0;37.0;2.0;380.0;201054.05;J;3;03;48.753;3.505;0.055263;0.097368;1.0;529.09
facility:2597594;facility;HOSPITAL MUNICIPAL SENHORA SANTANA;290680;-10.668;-39.498;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1636.0;69.0;116.0;2.0;1636.0;668224.56;O;3;03;42.227;2.418;0.042176;0.070905;1.0;408.45
facility:2598140;facility;CNES 2598140 (Vitória da Conquista - BA);293330;-15.02227708412834;-40.91316426579838;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2598183;facility;HOSPITAL PORTUGUES UNIDADE REGIONAL DE C DO COITE;290840;-11.560262;-39.283855;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3996.0;125.0;272.0;3.0;3996.0;1634636.82;S;1;03;45.345;3.102;0.031281;0.068068;1.0;409.07
facility:2598191;facility;HOSPITAL MUNICIPAL JOSE MOTA ARAUJO;293300;-11.312;-39.362;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;676.0;21.0;3.0;3.0;676.0;396597.9;O;3;03;46.564;2.652;0.031065;0.004438;1.0;586.68
facility:2598205;facility;UNIDADE MATERNO INFANTIL DE COITE;290840;-11.56904478188622;-39.2841911315918;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2124.0;7.0;81.0;2.0;2124.0;925447.39;O;3;03;18.031;2.508;0.003296;0.038136;1.0;435.71
facility:2598213;facility;HOSPITAL MUNICIPAL NOSSA SENHORA DA CONCEICAO;290210;-11.33314531842916;-38.96668195724487;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;778.0;35.0;0.0;1.0;778.0;337427.32;O;3;99;39.055;2.988;0.044987;0.0;1.0;433.71
facility:2598221;facility;HOSPITAL DOUTOR EDENIVALDO CARDOSO DA SILVA JUNIOR;292590;-10.753;-39.219;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;560.0;0.0;0.0;4.0;560.0;216173.07;O;3;03;43.102;3.066;0.0;0.0;1.0;386.02
facility:2599643;facility;HOSPITAL ADVENTISTA DO PENFIGO UNIDADE CENTRO;500270;-20.460651577082825;-54.604062304376086;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;135.0;1.0;0.0;1.0;135.0;77582.54;D;3;01;48.57;2.696;0.007407;0.0;1.0;574.69
facility:2599848;facility;CNES 2599848 (Campo Grande - MS);500270;-20.91358069346009;-54.24947047390799;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2.0;0.0;0.0;10.0;2.0;3019.05;B;1;03;53.0;10.0;0.0;0.0;1.0;1509.52
facility:2599856;facility;CLINICA DE CAMPO GRANDE SA;500270;-20.459249;-54.615474;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;309.0;148.0;35.0;10.25;309.0;3405156.24;B;1;99;57.023;13.867;0.478964;0.113269;1.0;11019.92
facility:2599899;facility;HOSPITAL EVANGELICO DE SANTA LEOPOLDINA HESL;320450;-20.0982248;-40.5267414;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1220.0;10.0;27.0;1.0;1220.0;805631.13;I;3;03;54.361;1.349;0.008197;0.022131;1.0;660.35
facility:2599996;facility;HOSPITAL BENEFICENTE RITA ANTONIA MACIEL GODOY;500280;-22.18;-57.148;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;216.0;7.0;54.0;2.0;216.0;80370.1;O;3;01;42.208;2.245;0.032407;0.25;1.0;372.08
facility:2600331;facility;HOSPITAL WENCESLAU LOPES;251130;-7.198039;-37.92365;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1426.0;206.0;86.0;4.0;1426.0;2066649.12;B;3;03;51.565;5.297;0.14446;0.060309;1.0;1449.26
facility:2600390;facility;CNES 2600390 (Colméia - TO);171670;-8.837409074080242;-48.74863649222898;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;10.0;0.0;0.0;1.25;10.0;2887.76;E;3;03;55.9;1.7;0.0;0.0;1.0;288.78
facility:2600420;facility;HOSPITAL DE PEQ PORTE DR FRED NUNES DA SILVA NATIVIDADE;171420;-11.70653504352706;-47.72787094116211;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;90.0;0.0;0.0;3.0;90.0;57046.08;J;1;03;50.478;3.389;0.0;0.0;1.0;633.85
facility:2600536;facility;HOSPITAL REGIONAL DE ARAGUAINA;170210;-7.193018610492787;-48.21051836013794;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;8256.0;814.0;216.0;6.0;8256.0;17481019.0;S;1;03;48.595;9.678;0.098595;0.026163;1.0;2117.37
facility:2600609;facility;HOSPITAL MUNICIPAL DR ANTONIO CARLOS MAGALHAES;290850;-12.343229950989148;-38.77809047698975;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;514.0;57.0;195.0;3.0;514.0;269775.31;B;1;03;50.397;4.835;0.110895;0.379377;1.0;524.85
facility:2600714;facility;UNIDADE HOSPITALAR NOSSA SENHORA DE FATIMA;292525;-10.861966959989031;-40.13402223587036;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;550.0;11.0;1.0;2.0;550.0;263512.08;O;3;03;37.378;2.671;0.02;0.001818;1.0;479.11
facility:2600730;facility;HOSPITAL MATERNIDADE LUIS EDUARDO MAGALHAES;292575;-13.45732662575144;-39.42246437072754;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;495.0;23.0;48.0;2.0;495.0;255415.08;O;3;03;42.396;3.406;0.046465;0.09697;1.0;515.99
facility:2600854;facility;HOSPITAL MUNICIPAL DR ALVARO BEZERRA;292050;-13.438314649675954;-40.43198347091675;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1058.0;61.0;119.0;3.0;1058.0;599018.02;J;3;03;50.085;4.306;0.057656;0.112476;1.0;566.18
facility:2600935;facility;HOSPITAL E MATERNIDADE DE POTIRAGUA;292540;-15.595;-39.877;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;97.0;3.0;4.0;2.0;97.0;32809.14;O;3;03;38.598;4.227;0.030928;0.041237;1.0;338.24
facility:2601079;facility;HOSPITAL NOSSA SENHORA DA CONCEICAO;290330;-14.81;-39.471;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;30.0;2.0;9.0;6.0;30.0;12031.14;E;1;03;61.133;7.1;0.066667;0.3;1.0;401.04
facility:2601117;facility;HOSPITAL MUNICIPAL NILTON FERREIRA DOS SANTOS;292500;-14.6696658;-40.4716571;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;470.0;22.0;72.0;3.0;470.0;181867.1;O;3;03;49.149;4.27;0.046809;0.153191;1.0;386.95
facility:2601397;facility;CENTRO MEDICO DE IBITITA;291310;-11.544153944630317;-41.97805166244507;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;341.0;0.0;0.0;2.0;341.0;185932.17;J;3;03;41.677;2.22;0.0;0.0;1.0;545.26
facility:2601400;facility;HOSPITAL MUNICIPAL DE JAGUARARI;291770;-10.259941755481396;-40.19603490829468;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;632.0;32.0;73.0;2.0;632.0;336892.34;O;3;03;42.715;3.68;0.050633;0.115506;1.0;533.06
facility:2601427;facility;CNES 2601427 (Santa Bárbara - BA);292750;-11.939428827370438;-38.98231612002527;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2601567;facility;CNES 2601567 (Riachão do Jacuípe - BA);292630;-11.801022906353268;-39.423464069041;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2601575;facility;HOSPITAL MATERNIDADE CLELIA REBOUCAS;292240;-13.226211;-39.503323;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;777.0;48.0;126.0;2.0;777.0;358710.97;O;3;03;46.501;3.118;0.061776;0.162162;1.0;461.66
facility:2601583;facility;HOSPITAL SAO LUCAS;292510;-14.5250918;-40.3674349;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1656.0;92.0;299.0;2.0;1656.0;673333.91;O;3;03;40.002;4.309;0.055556;0.180556;1.0;406.6
facility:2601591;facility;HOSPITAL MARIA MOREIRA LISBOA;291600;-17.167177933289306;-40.32791376113892;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1017.0;50.0;30.0;2.0;1017.0;596497.25;T;3;03;45.467;2.347;0.049164;0.029499;1.0;586.53
facility:2601613;facility;CNES 2601613 (Castro Alves - BA);290730;-12.731620763360832;-39.36398811604568;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2601680;facility;HOSPITAL DOM PEDRO DE ALCANTARA;291080;-12.245696372266806;-38.95548338632259;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4873.0;296.0;37.0;2.0;4873.0;16737397.01;C;3;03;56.132;3.198;0.060743;0.007593;1.0;3434.72
facility:2601702;facility;HOSPITAL MUNICIPAL DE PARATINGA;292370;-12.690667335723552;-43.181140422821045;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;794.0;3.0;0.0;2.0;794.0;390510.78;O;3;03;29.621;2.538;0.003778;0.0;1.0;491.83
facility:2601710;facility;HOSPITAL DR OSVALDO VALVERDE;290560;-15.4215277;-39.4927275;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2166.0;120.0;254.0;2.0;2166.0;1096965.9;O;3;03;40.746;3.295;0.055402;0.117267;1.0;506.45
facility:2601729;facility;HOSPITAL JULIETA VIANA;293360;-10.82760924433984;-42.7299013762049;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1790.0;66.0;131.0;2.0;1790.0;749469.8;O;3;03;37.237;3.199;0.036872;0.073184;1.0;418.7
facility:2601737;facility;FUSAS;292630;-11.804514548269935;-39.38227415084839;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;638.0;56.0;0.0;4.0;638.0;495034.09;A;1;03;57.373;4.918;0.087774;0.0;1.0;775.92
facility:2601753;facility;HOSPITAL MUNICIPAL DE CRAVOLANDIA;290950;-13.358702611884706;-39.81479644775391;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;498.0;0.0;0.0;4.0;498.0;302460.42;A;3;03;37.94;3.99;0.0;0.0;1.0;607.35
facility:2601761;facility;CNES 2601761 (Itagi - BA);291510;-14.162266285362197;-40.024854595929526;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;46.0;3.0;15.0;2.0;46.0;21977.11;I;3;99;54.0;3.304;0.065217;0.326087;1.0;477.76
facility:2601907;facility;CNES 2601907 (Chorrochó - BA);290770;-9.27172193120376;-39.18910997369613;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2602032;facility;HOSPITAL MUNICIPAL DR EDSON SILVA;292580;-10.968253;-39.631429;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;392.0;0.0;0.0;2.0;392.0;158049.0;A;1;99;51.952;2.918;0.0;0.0;1.0;403.19
facility:2602075;facility;HOSPITAL DE CASTRO ALVES;290730;-12.762814751593917;-39.42062437534332;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1077.0;44.0;174.0;1.5;1077.0;480159.82;O;3;03;42.975;2.238;0.040854;0.16156;1.0;445.83
facility:2602083;facility;HOSPITAL GERAL DE ITAPARICA;291610;-12.881489;-38.68403;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2331.0;92.0;331.0;2.0;2331.0;1090784.5;O;3;03;38.004;3.094;0.039468;0.141999;1.0;467.95
facility:2602105;facility;HOSPITAL MUNICIPAL ARLETE MARON DE MAGALHAES;291210;-14.866341936249505;-39.59131479263306;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;310.0;45.0;54.0;3.75;310.0;129178.84;I;3;03;58.123;5.768;0.145161;0.174194;1.0;416.71
facility:2602121;facility;HOSPITAL REGIONAL DO VELHO CHICO;291320;-12.18575602;-43.22175602;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3308.0;84.0;201.0;2.0;3308.0;1684572.17;O;3;03;37.685;2.391;0.025393;0.060762;1.0;509.24
facility:2602172;facility;HOSPITAL ANTONIO FIRMO LEAL;291290;-14.0690633;-39.6386324;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;948.0;39.0;72.0;2.0;948.0;366947.2;I;3;03;44.291;2.612;0.041139;0.075949;1.0;387.08
facility:2602202;facility;CNES 2602202 (Água Fria - BA);290040;-11.823172404517658;-38.71047337639318;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;229.0;14.0;31.0;1.75;229.0;77135.67;O;3;03;44.275;2.799;0.061135;0.135371;1.0;336.84
facility:2602210;facility;CNES 2602210 (Lajedo do Tabocal - BA);291905;-13.460202528858131;-40.282254113832906;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;365.0;12.0;15.0;3.0;365.0;204447.84;A;3;03;49.222;3.479;0.032877;0.041096;1.0;560.13
facility:2602563;facility;HOSPITAL M DE DOM BASILIO MATERNIDADE DR MARILTON TANAJURA;291010;-13.758664700694766;-41.781628131866455;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;229.0;17.0;77.0;2.0;229.0;117638.68;O;3;01;47.939;2.86;0.074236;0.336245;1.0;513.71
facility:2602571;facility;HOSPITAL MUNICIPAL MAE SIMOA;290610;-13.076092292380498;-44.20117378234863;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;466.0;7.0;0.0;1.0;466.0;248524.06;O;3;03;43.442;2.124;0.015021;0.0;1.0;533.31
facility:2602598;facility;HOSPITAL MUNICIPAL DR HERCULANO FARIA NETO;292620;-11.746;-44.9178;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;524.0;0.0;0.0;3.0;524.0;301202.87;B;1;03;47.914;3.019;0.0;0.0;1.0;574.81
facility:2602601;facility;CNES 2602601 (Conceição do Jacuípe - BA);290850;-12.337191919160995;-38.74219935893993;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2602636;facility;HOSPITAL MUNICIPAL MARIA SOCORRO NARCISO COELHO;292310;-11.37;-38.333;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1539.0;56.0;129.0;3.0;1539.0;945278.25;A;3;03;33.364;2.855;0.036387;0.083821;1.0;614.22
facility:2602652;facility;UNIAO COMUNITARIA DOS MEDICOS DA BAHIA;293220;-14.30971404842345;-39.32064771652222;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1728.0;26.0;220.0;2.0;1728.0;977439.31;J;3;03;35.906;2.528;0.015046;0.127315;1.0;565.65
facility:2602679;facility;CNES 2602679 (Feira de Santana - BA);291080;-12.19307523768764;-39.03399304707189;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2602814;facility;HOSPITAL DR MONTIVAL LUCAS;291550;-14.673;-39.373;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1739.0;0.0;287.0;3.0;1739.0;1426507.12;A;3;03;41.534;3.021;0.0;0.165037;1.0;820.3
facility:2602857;facility;CASA DE SAUDE SANTANA;291080;-12.2586541;-38.965518;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2070.0;1.0;0.0;2.0;2070.0;1149681.78;K;3;03;44.231;1.886;0.000483;0.0;1.0;555.4
facility:2602881;facility;HOSPITAL MUNICIPAL DE ITAQUARA;291670;-13.445890403795104;-39.94051694869995;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;252.0;9.0;6.0;2.0;252.0;171194.67;B;3;03;46.056;2.944;0.035714;0.02381;1.0;679.34
facility:2602938;facility;CNES 2602938 (Feira de Santana - BA);291080;-12.19307523768764;-39.03399304707189;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2603012;facility;HOSPITAL SANTA RITA DE CASSIA;292840;-11.008045;-44.519049;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;908.0;53.0;184.0;3.0;908.0;416651.9;O;3;03;42.909;4.523;0.05837;0.202643;1.0;458.87
facility:2603055;facility;HOSPITAL GERAL DE IPIAU;291390;-14.12950087097034;-39.74849224090576;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3342.0;253.0;434.0;2.0;3342.0;1974653.32;O;3;03;42.683;4.166;0.075703;0.129862;1.0;590.86
facility:2603063;facility;HOSPITAL ESPECIALIZADO LOPES RODRIGUES;291080;-12.2630819;-38.9475319;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:2603071;facility;HOSPITAL GERAL DE COARACI;290800;-14.640031;-39.548386;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;236.0;23.0;42.0;2.5;236.0;93002.38;O;3;03;49.64;4.919;0.097458;0.177966;1.0;394.08
facility:2603098;facility;CNES 2603098 (Feira de Santana - BA);291080;-12.19307523768764;-39.03399304707189;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2603284;facility;CNES 2603284 (Santo Amaro - BA);292860;-12.561799850601547;-38.76438374183382;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;38.0;2.0;0.0;2.0;38.0;11232.59;O;3;03;46.026;2.947;0.052632;0.0;1.0;295.59
facility:2603292;facility;CNES 2603292 (Santo Amaro - BA);292860;-12.561799850601547;-38.76438374183382;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;37.0;0.0;3.0;1.0;37.0;16996.88;O;3;03;28.243;1.297;0.0;0.081081;1.0;459.38
facility:2603691;facility;HOSPITAL MUNICIPAL CAPITAO JOAO DANTAS ROTHEA;250070;-6.725643245758597;-38.45450878143311;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;68.0;0.0;1.0;4.0;68.0;40331.89;A;3;03;56.206;4.074;0.0;0.014706;1.0;593.12
facility:2603748;facility;HOSPITAL E MATERNIDADE CACULA LEITE;250440;-7.558036096374059;-38.50433349609375;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;239.0;0.0;5.0;3.0;239.0;92189.9;J;3;04;50.874;2.753;0.0;0.020921;1.0;385.73
facility:2603799;facility;HOSPITAL MUNICIPAL DA CRIANCA ERMINA EVANGELISTA;250430;-6.3498653;-37.7445442;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;49.0;1.0;8.0;2.0;49.0;20154.81;J;3;01;6.837;2.184;0.020408;0.163265;1.0;411.32
facility:2603802;facility;COMPLEXO DE SAUDE DO MUNICIPIO DE GUARABIRA;250630;-6.849113200033529;-35.48892690350356;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1390.0;88.0;48.0;2.0;1390.0;877657.97;O;3;99;37.318;3.946;0.063309;0.034532;1.0;631.41
facility:2604124;facility;CNES 2604124 (Rosário - MA);210960;-2.956305782899147;-44.20188209540894;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2604388;facility;HOSPITAL SANTA ROSA;510340;-15.5791388;-56.111168;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;12.0;0.0;0.0;2.75;12.0;72004.21;N;1;01;42.833;4.75;0.0;0.0;1.0;6000.35
facility:2604396;facility;CIAPS HOSPITAL ADAUTO BOTELHO;510340;-15.633596325706373;-56.056129932403564;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:2604426;facility;HOSPITAL MUNICIPAL PREFEITO JOAO ABREU LUZ;510785;-11.621582;-50.68624;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1386.0;27.0;110.0;2.0;1386.0;788702.28;O;3;03;38.215;2.304;0.019481;0.079365;1.0;569.05
facility:2604434;facility;HOSPITAL REG IRMA ELZA GIOVANELLA;510760;-16.45800252;-54.64342386;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;6876.0;619.0;266.0;3.0;6876.0;13880457.37;S;1;99;44.896;5.057;0.090023;0.038685;1.0;2018.68
facility:2604744;facility;CNES 2604744 (Serra Grande - PB);251570;-7.229238710370124;-38.37948580663738;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2604779;facility;CNES 2604779 (Tavares - PB);251660;-7.599832515903028;-37.89210517014109;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;53.0;1.0;6.0;3.0;53.0;25123.41;O;3;03;49.17;3.132;0.018868;0.113208;1.0;474.03
facility:2605384;facility;CNES 2605384 (São José de Caiana - PB);251430;-7.260571821137521;-38.326618751528045;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2605392;facility;CNES 2605392 (Nova Olinda - PB);251020;-7.473537202934209;-38.01846863080173;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:2605414;facility;MATERNIDADE PEREGRINO FILHO;251080;-7.0346663996746175;-37.29002237319946;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4344.0;36.0;22.0;2.0;4344.0;3926584.81;O;3;99;24.383;3.855;0.008287;0.005064;1.0;903.91
facility:2605430;facility;UNIDADE MISTA QUITERIA MARIA DE OLIVEIRA;250010;-7.516416892208046;-37.6380980014801;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;150.0;1.0;2.0;3.0;150.0;59855.91;N;3;03;54.72;3.707;0.006667;0.013333;1.0;399.04
