source_node_id;target_node_id;edge_type;transfer_count;confidence_score;match_method;rule_version;assumption_revision;public_hospital_scope;source_latitude;source_longitude;source_municipality_code;target_latitude;target_longitude;target_municipality_code;distance_km;distance_band;same_municipality;source_uf;target_uf;same_uf_prefix;target_admissions;target_deaths;target_death_rate;target_mean_stay_days;target_regulated_transfer_exit_rate;target_icu_marker_rate;target_mean_value_per_admission;target_dominant_icd_chapter;self_transfer_edge
facility:2119471;facility:2219638;transfer;2;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-17.112081741956604;-43.81446361541748;310730;-16.709770451077304;-43.8654899597168;314330;45.0632027920696;0-50;False;31;31;True;3700;462;0.124865;7.191;0.020541;1.0;3464.48;I;False
facility:2119471;facility:7366108;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-17.112081741956604;-43.81446361541748;310730;-16.696376;-43.864089;314330;46.524972118593105;0-50;False;31;31;True;3089;646;0.209129;8.987;0.020395;1.0;4849.14;B;False
facility:2119528;facility:0026840;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-17.3381346;-44.9394877;315120;-19.90064015206941;-43.9334811014647;310620;304.0145579073727;200+;False;31;31;True;15779;802;0.050827;5.611;0.006654;1.0;2199.29;S;False
facility:2119528;facility:2149990;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-17.3381346;-44.9394877;315120;-16.725263;-43.87015;314330;132.54989754311316;100-200;False;31;31;True;18150;1110;0.061157;5.768;0.012727;1.0;2775.47;O;False
facility:2119528;facility:2219638;transfer;2;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-17.3381346;-44.9394877;315120;-16.709770451077304;-43.8654899597168;314330;133.8701271374602;100-200;False;31;31;True;3700;462;0.124865;7.191;0.020541;1.0;3464.48;I;False
facility:2119528;facility:2219654;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-17.3381346;-44.9394877;315120;-16.733729530554395;-43.87232422828674;314330;131.86721161324914;100-200;False;31;31;True;10757;411;0.038208;5.088;0.042763;1.0;1481.27;O;False
facility:2120402;facility:2208172;transfer;3;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-16.1520292;-40.2949457;313470;-17.861901366627862;-41.50694302273596;316860;229.68721100971493;200+;False;31;31;True;9145;488;0.053362;5.109;0.011154;1.0;2737.16;O;False
facility:2120410;facility:2208172;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-16.436784921920694;-41.00325107574463;313580;-17.861901366627862;-41.50694302273596;316860;167.25856989782193;100-200;False;31;31;True;9145;488;0.053362;5.109;0.011154;1.0;2737.16;O;False
facility:2120542;facility:7866801;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.62585360669367;-43.90083074569702;313760;-19.99714408208916;-43.99333477020264;310620;42.404651880115416;0-50;False;31;31;True;17279;1670;0.096649;7.73;0.024828;1.0;2426.65;B;False
facility:2121409;facility:2121409;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.5404137;-49.4750324;311110;-19.5404137;-49.4750324;311110;0.0;0-50;True;31;31;True;780;47;0.060256;3.199;0.058974;1.0;549.4;J;True
facility:2121514;facility:2200902;transfer;2;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-18.72084486841016;-49.20072555541992;311180;-18.96467439572774;-49.46589410305023;313420;38.90755393674325;0-50;False;31;31;True;5415;616;0.113758;4.436;0.036196;1.0;1815.31;O;False
facility:2121514;facility:2209195;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-18.72084486841016;-49.20072555541992;311180;-18.94824645914396;-46.98767244815826;314810;234.27107291633965;200+;False;31;31;True;5633;477;0.08468;5.194;0.004971;1.0;2059.87;O;False
facility:2122677;facility:2111624;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-21.89317;-42.70493;310150;-21.678618;-43.348387;313670;70.59242242111429;50-100;False;31;31;True;3557;191;0.053697;9.012;0.032612;1.0;3836.42;O;False
facility:2123061;facility:2123061;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-21.191094152678563;-43.974398374557495;310590;-21.191094152678563;-43.974398374557495;310590;0.0;0-50;True;31;31;True;1293;79;0.061098;3.244;0.08198;1.0;860.22;B;True
facility:2123061;facility:2161354;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-21.191094152678563;-43.974398374557495;310590;-21.1352151;-44.257288213122976;316250;29.98527594823891;0-50;False;31;31;True;4940;460;0.093117;4.411;0.017611;1.0;3478.13;O;False
facility:2123061;facility:3698548;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-21.191094152678563;-43.974398374557495;310590;-21.2029576520586;-43.790860176086426;310560;19.073426802856698;0-50;False;31;31;True;2868;229;0.079847;8.722;0.044979;1.0;1610.22;K;False
facility:2123231;facility:2161354;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-21.713;-44.444;316530;-21.1352151;-44.257288213122976;316250;67.09082795945734;50-100;False;31;31;True;4940;460;0.093117;4.411;0.017611;1.0;3478.13;O;False
facility:2123436;facility:2161354;transfer;4;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-21.0572999;-44.0795132;315270;-21.1352151;-44.257288213122976;316250;20.376422231066083;0-50;False;31;31;True;4940;460;0.093117;4.411;0.017611;1.0;3478.13;O;False
facility:2123711;facility:0107689;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-20.913;-44.509;316500;-20.659530237416764;-43.78669738769531;311830;80.20392890952627;50-100;False;31;31;True;779;136;0.174583;7.698;0.017972;1.0;4712.28;B;False
facility:2123711;facility:2098938;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-20.913;-44.509;316500;-21.22094113979696;-43.77865076065064;310560;83.15972485250319;50-100;False;31;31;True;3635;433;0.11912;6.628;0.008528;1.0;4237.92;I;False
facility:2124289;facility:2124289;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-20.134058315416024;-44.19849157333374;310900;-20.134058315416024;-44.19849157333374;310900;0.0;0-50;True;31;31;True;1063;45;0.042333;3.596;0.076199;1.0;378.91;O;True
facility:2126494;facility:0026840;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.9488;-44.190579;310670;-19.90064015206941;-43.9334811014647;310620;27.40508001776824;0-50;False;31;31;True;15779;802;0.050827;5.611;0.006654;1.0;2199.29;S;False
facility:2126494;facility:0027863;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.9488;-44.190579;310670;-19.81754224694853;-43.94853115081787;310620;29.216795530892867;0-50;False;31;31;True;21779;1204;0.055283;5.689;0.07397;1.0;1456.26;S;False
facility:2126494;facility:0104167;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.9488;-44.190579;310670;-19.9474534489578;-44.19916964725088;310670;0.9103234495256325;0-50;True;31;31;True;1306;33;0.025268;7.339;0.222052;1.0;1320.46;B;False
facility:2126494;facility:2695324;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.9488;-44.190579;310670;-19.926893;-43.897992;310620;30.681084216559963;0-50;False;31;31;True;11710;453;0.038685;2.602;0.003501;1.0;1806.53;S;False
facility:2126494;facility:7866801;transfer;1;1.0;4pillars_strict;v1_4pillars_strict_2026_04_08;2026-04-08;True;-19.9488;-44.190579;310670;-19.99714408208916;-43.99333477020264;310620;21.30283169331806;0-50;False;31;31;True;17279;1670;0.096649;7.73;0.024828;1.0;2426.65;B;False
