facility_node_id;admissions;deaths;regulated_transfer_exits;median_stay_days;icu_marker_count;total_value;dominant_icd_chapter;dominant_sex;dominant_race_color;mean_age;mean_stay_days;death_rate;regulated_transfer_exit_rate;icu_marker_rate;mean_value_per_admission
facility:2167565;537;20;97;2.0;537;263822.7;J;3;01;51.86;2.469;0.037244;0.180633;1.0;491.29
facility:2167573;263;14;49;6.5;263;312629.87;B;3;01;57.829;6.148;0.053232;0.186312;1.0;1188.71
facility:2167670;68;7;9;4.0;68;28280.19;N;3;99;60.662;4.294;0.102941;0.132353;1.0;415.89
facility:2167727;725;56;21;3.0;725;1055345.12;N;3;01;54.097;5.583;0.077241;0.028966;1.0;1455.65
facility:2168200;45;7;16;3.75;45;33364.6;B;3;03;63.133;4.844;0.155556;0.355556;1.0;741.44
facility:2168243;1115;83;184;2.0;1115;755634.35;O;3;99;48.853;4.018;0.074439;0.165022;1.0;677.7
facility:2168421;355;28;50;2.0;355;208144.96;A;3;99;61.535;2.913;0.078873;0.140845;1.0;586.32
facility:2168448;147;19;24;3.0;147;85923.65;A;1;99;62.068;4.422;0.129252;0.163265;1.0;584.51
facility:2168553;1151;63;65;3.0;1151;501498.32;I;3;03;51.235;3.56;0.054735;0.056473;1.0;435.71
facility:2168626;178;3;1;2.0;178;103445.3;O;3;01;45.028;3.135;0.016854;0.005618;1.0;581.15
facility:2168693;1468;101;99;2.25;1468;2601056.65;B;3;01;50.782;3.935;0.068801;0.067439;1.0;1771.84
facility:2168707;3349;306;256;3.0;3349;8965531.78;B;3;01;48.258;5.023;0.091371;0.076441;1.0;2677.08
facility:2171945;6729;642;125;2.0;6729;25076589.0;C;3;01;52.271;4.205;0.095408;0.018576;1.0;3726.64
facility:2171988;5912;431;265;3.0;5912;10571985.55;K;3;01;43.755;5.011;0.072903;0.044824;1.0;1788.22
facility:2172259;2681;200;101;3.0;2681;2114081.79;O;3;03;46.528;5.184;0.074599;0.037673;1.0;788.54
facility:2172836;369;20;25;2.0;369;185946.15;O;3;01;47.604;3.631;0.054201;0.067751;1.0;503.92
facility:2172852;646;44;110;2.0;646;545425.75;B;3;01;55.31;4.152;0.068111;0.170279;1.0;844.31
facility:2172860;214;13;26;3.0;214;193244.31;B;3;01;51.893;4.014;0.060748;0.121495;1.0;903.01
facility:2173166;9698;631;126;3.0;9698;27282831.67;O;3;03;38.705;4.83;0.065065;0.012992;1.0;2813.24
facility:2173565;2445;274;21;5.0;2445;13204934.42;S;1;01;54.53;7.745;0.112065;0.008589;1.0;5400.79
facility:2178559;2659;293;49;4.0;2659;8617417.11;B;1;03;59.558;5.908;0.110192;0.018428;1.0;3240.85
facility:2178591;947;63;139;2.0;947;720483.82;B;3;03;49.464;3.813;0.066526;0.146779;1.0;760.81
facility:2178648;213;15;36;2.5;213;110939.81;I;3;01;56.822;3.047;0.070423;0.169014;1.0;520.84
facility:2178850;392;28;44;4.0;392;209131.19;N;3;99;57.041;4.962;0.071429;0.112245;1.0;533.5
facility:2178982;1010;44;54;6.0;1010;691988.05;E;3;03;53.079;6.419;0.043564;0.053465;1.0;685.14
facility:2178990;342;20;7;4.5;342;182962.41;E;3;03;56.365;6.018;0.05848;0.020468;1.0;534.98
facility:2179172;453;45;54;4.0;453;158402.76;E;3;99;53.539;5.554;0.099338;0.119205;1.0;349.67
facility:2179237;138;10;28;1.0;138;90520.84;J;3;01;61.79;1.696;0.072464;0.202899;1.0;655.95
facility:2179571;116;10;22;3.0;116;87915.11;B;3;01;62.741;3.81;0.086207;0.189655;1.0;757.89
facility:2179628;460;68;72;2.75;460;310735.71;B;3;01;60.954;3.635;0.147826;0.156522;1.0;675.51
facility:2180731;272;4;45;2.0;272;216679.36;O;3;04;43.614;2.794;0.014706;0.165441;1.0;796.62
facility:2180766;2094;189;162;4.0;2094;3307329.71;S;1;03;55.883;7.491;0.090258;0.077364;1.0;1579.43
facility:2181029;480;21;100;2.0;480;337323.99;O;3;99;47.715;3.088;0.04375;0.208333;1.0;702.76
facility:2181770;2382;351;283;8.0;2382;16544199.26;B;1;03;54.615;11.849;0.147355;0.118808;1.0;6945.51
facility:2182610;807;40;233;3.0;807;404428.93;O;3;01;53.193;3.42;0.049566;0.288724;1.0;501.15
facility:2183803;2274;36;61;3.0;2274;1315893.52;O;3;03;40.633;3.783;0.015831;0.026825;1.0;578.67
facility:2183811;1492;72;146;3.0;1492;588540.8;A;3;03;46.456;4.38;0.048257;0.097855;1.0;394.46
facility:2184680;270;1;2;3.0;270;169291.51;J;3;01;53.419;3.896;0.003704;0.007407;1.0;627.01
facility:2184834;2629;409;28;3.0;2629;11413098.58;C;1;03;60.023;5.312;0.155572;0.01065;1.0;4341.23
facility:2185563;1511;109;171;3.0;1511;1012790.92;B;3;03;45.9;4.451;0.072138;0.11317;1.0;670.28
facility:2186276;104;0;0;4.25;104;68036.82;B;1;01;55.519;4.894;0.0;0.0;1.0;654.2
facility:2191164;9181;40;180;2.0;9181;9641117.98;O;3;03;17.216;3.93;0.004357;0.019606;1.0;1050.12
facility:2192020;5346;509;163;2.5;5346;9200341.1;B;3;01;48.906;4.83;0.095211;0.03049;1.0;1720.98
facility:2192128;1536;122;54;2.0;1536;1816439.7;K;3;01;48.857;4.039;0.079427;0.035156;1.0;1182.58
facility:2192896;19722;1074;890;4.0;19722;43189620.23;I;3;03;44.815;6.803;0.054457;0.045127;1.0;2189.92
facility:2193310;6897;696;905;6.0;6897;19053184.04;B;1;03;50.444;8.675;0.100913;0.131216;1.0;2762.53
facility:2194937;275;5;45;3.0;275;214774.78;B;3;01;55.375;3.462;0.018182;0.163636;1.0;781.0
facility:2195224;462;30;39;2.25;462;226348.43;O;3;01;47.963;3.509;0.064935;0.084416;1.0;489.93
facility:2195429;371;18;38;7.0;371;167950.53;E;1;99;64.469;9.946;0.048518;0.102426;1.0;452.7
facility:2195437;7845;772;284;3.0;7845;17755604.33;O;3;01;43.064;5.184;0.098407;0.036201;1.0;2263.3
facility:2195453;7050;765;10;3.0;7050;20315828.13;C;1;03;55.805;4.777;0.108511;0.001418;1.0;2881.68
facility:2196972;1343;172;17;3.0;1343;4181297.54;O;3;99;40.727;5.649;0.128071;0.012658;1.0;3113.4
facility:2197693;1108;37;39;2.0;1108;539782.74;O;3;01;47.274;3.065;0.033394;0.035199;1.0;487.17
facility:2200457;9465;870;25;4.0;9465;25032478.42;C;1;03;60.831;5.713;0.091918;0.002641;1.0;2644.74
facility:2200473;11956;1939;671;4.5;11956;36689636.82;B;1;03;52.856;7.297;0.162178;0.056122;1.0;3068.72
facility:2200481;713;25;31;2.75;713;473843.06;B;3;03;51.941;3.582;0.035063;0.043478;1.0;664.58
facility:2200902;5415;616;196;3.0;5415;9829905.07;O;3;03;46.886;4.436;0.113758;0.036196;1.0;1815.31
facility:2201542;988;83;340;3.0;988;956296.93;B;1;01;55.661;3.43;0.084008;0.34413;1.0;967.91
facility:2202638;255;13;24;3.0;255;133480.94;J;3;99;64.522;3.408;0.05098;0.094118;1.0;523.45
facility:2202883;549;22;80;3.0;549;340378.49;B;3;03;52.421;3.505;0.040073;0.145719;1.0;620.0
facility:2202891;2139;75;201;2.0;2139;1386651.9;O;3;03;44.405;3.308;0.035063;0.093969;1.0;648.27
facility:2204622;3189;243;360;2.0;3189;2631940.52;O;3;99;45.635;3.35;0.076199;0.112888;1.0;825.32
facility:2204649;4534;266;536;2.0;4534;4296103.85;O;3;99;45.234;3.341;0.058668;0.118218;1.0;947.53
facility:2205009;1054;72;29;2.0;1054;789209.69;K;3;99;57.482;3.387;0.068311;0.027514;1.0;748.78
facility:2205440;19198;1376;39;2.0;19198;52438607.64;O;3;03;45.498;4.529;0.071674;0.002031;1.0;2731.46
facility:2205866;877;26;63;4.0;877;435897.7;I;1;03;52.523;5.117;0.029647;0.071836;1.0;497.03
facility:2205904;1466;43;152;2.0;1466;813910.85;O;3;99;45.222;3.126;0.029332;0.103683;1.0;555.19
facility:2205939;3499;42;74;2.0;3499;4707255.01;O;3;03;23.811;3.285;0.012003;0.021149;1.0;1345.31
facility:2205971;1796;115;173;3.0;1796;1146446.33;B;1;99;55.698;3.994;0.064031;0.096325;1.0;638.33
facility:2205998;1731;48;323;1.75;1731;1135897.99;O;3;03;40.934;2.681;0.02773;0.186597;1.0;656.21
facility:2206064;5065;440;118;2.0;5065;13270563.72;O;3;01;45.625;4.145;0.086871;0.023297;1.0;2620.05
facility:2206382;5132;581;253;4.5;5132;17958880.09;S;1;03;55.129;6.868;0.113211;0.049299;1.0;3499.39
facility:2206498;1443;11;68;2.0;1443;773954.75;O;3;99;33.086;2.647;0.007623;0.047124;1.0;536.35
facility:2206501;494;1;18;2.0;494;211743.52;O;3;99;17.555;2.089;0.002024;0.036437;1.0;428.63
facility:2206528;8400;331;86;2.0;8400;12727811.04;O;3;03;36.164;4.035;0.039405;0.010238;1.0;1515.22
facility:2206552;221;0;2;3.0;221;99559.95;A;1;03;51.787;4.081;0.0;0.00905;1.0;450.5
facility:2206595;10980;928;203;4.0;10980;36498590.86;I;3;99;44.441;7.453;0.084517;0.018488;1.0;3324.1
facility:2207664;1205;64;90;4.25;1205;670151.42;B;3;03;48.617;5.378;0.053112;0.074689;1.0;556.14
facility:2208040;881;1;7;1.0;881;554100.22;O;3;01;34.501;1.395;0.001135;0.007946;1.0;628.94
facility:2208067;583;19;98;3.0;583;244453.57;A;3;03;40.864;3.492;0.03259;0.168096;1.0;419.3
facility:2208075;2179;132;183;3.0;2179;987814.74;O;3;03;46.944;3.794;0.060578;0.083983;1.0;453.33
facility:2208083;979;80;99;2.5;979;498926.85;O;3;03;47.41;4.434;0.081716;0.101124;1.0;509.63
facility:2208156;4668;431;1215;3.5;4668;7020252.92;S;1;99;47.476;6.083;0.092331;0.260283;1.0;1503.91
facility:2208172;9145;488;102;3.0;9145;25031314.27;O;3;03;37.485;5.109;0.053362;0.011154;1.0;2737.16
facility:2208822;2300;221;135;2.0;2300;4780096.47;O;3;01;47.935;2.943;0.096087;0.058696;1.0;2078.3
facility:2208849;317;18;51;4.25;317;269466.36;B;3;01;61.041;5.23;0.056782;0.160883;1.0;850.05
facility:2209195;5633;477;28;2.0;5633;11603268.47;O;3;99;41.9;5.194;0.08468;0.004971;1.0;2059.87
facility:2210924;511;121;6;8.0;511;711271.25;B;1;03;60.012;11.016;0.236791;0.011742;1.0;1391.92
facility:2211254;3722;68;162;3.0;3722;3873411.98;S;1;01;44.732;4.376;0.01827;0.043525;1.0;1040.68
facility:2211262;2769;185;370;3.0;2769;2160753.94;O;3;03;45.186;4.39;0.066811;0.133622;1.0;780.34
facility:2213516;115;4;41;3.5;115;66063.77;I;1;99;59.922;5.426;0.034783;0.356522;1.0;574.47
facility:2215586;4273;294;89;5.0;4273;5367919.55;S;1;03;53.302;6.577;0.068804;0.020828;1.0;1256.24
facility:2218690;4669;323;233;3.0;4669;9535192.75;O;3;03;44.995;5.405;0.06918;0.049904;1.0;2042.23
facility:2218798;4057;181;124;4.0;4057;10994025.83;N;3;01;45.893;7.461;0.044614;0.030564;1.0;2709.89
facility:2219638;3700;462;76;6.0;3700;12818579.27;I;1;03;58.277;7.191;0.124865;0.020541;1.0;3464.48
facility:2219646;4382;467;27;3.0;4382;14026490.99;C;3;03;61.156;4.664;0.106572;0.006162;1.0;3200.93
facility:2219654;10757;411;460;3.0;10757;15934074.87;O;3;03;32.518;5.088;0.038208;0.042763;1.0;1481.27
facility:2219662;531;87;20;5.0;531;1132197.3;I;1;99;60.928;7.028;0.163842;0.037665;1.0;2132.2
facility:2221543;886;5;27;2.0;886;424762.65;O;3;03;36.837;2.429;0.005643;0.030474;1.0;479.42
facility:2221756;3929;471;128;17.0;3929;14528383.0;B;1;01;58.806;18.108;0.119878;0.032578;1.0;3697.73
facility:2221772;3832;243;89;2.0;3832;6788727.82;S;3;99;47.65;4.023;0.063413;0.023225;1.0;1771.59
facility:2221985;674;36;90;3.0;674;354595.38;O;3;03;52.724;3.944;0.053412;0.133531;1.0;526.11
facility:2222043;18060;1517;1452;3.0;18060;51599178.06;O;3;03;39.336;5.001;0.083998;0.080399;1.0;2857.1
facility:2223538;10833;943;151;3.0;10833;44283072.96;O;3;01;43.51;6.249;0.087049;0.013939;1.0;4087.79
facility:2223546;8966;595;80;3.0;8966;22666363.96;C;3;01;48.384;5.655;0.066362;0.008923;1.0;2528.04
facility:2223562;3879;429;157;5.0;3879;11579809.53;B;1;99;54.719;7.405;0.110596;0.040474;1.0;2985.26
facility:2223570;83;3;6;1.0;83;157286.27;Q;1;01;25.012;3.458;0.036145;0.072289;1.0;1895.02
facility:2224607;326;42;63;5.0;326;246650.32;J;1;01;62.844;6.712;0.128834;0.193252;1.0;756.6
facility:2224615;155;25;36;3.0;155;143432.93;B;1;99;63.813;4.413;0.16129;0.232258;1.0;925.37
facility:2227665;4111;222;137;1.5;4111;5550680.0;K;3;01;37.396;3.183;0.054001;0.033325;1.0;1350.2
facility:2227673;729;114;113;6.0;729;593447.93;B;3;01;59.055;7.429;0.156379;0.155007;1.0;814.06
facility:2227681;147;17;16;4.0;147;114966.88;B;3;01;64.442;4.422;0.115646;0.108844;1.0;782.09
facility:2227762;5278;453;234;2.0;5278;11071097.73;O;3;01;42.228;4.362;0.085828;0.044335;1.0;2097.59
facility:2227770;914;81;114;5.5;914;857244.84;F;1;01;52.249;9.538;0.088621;0.124726;1.0;937.9
facility:2227932;2246;466;131;5.25;2246;8892820.01;B;1;01;55.995;8.258;0.20748;0.058326;1.0;3959.4
facility:2228548;294;9;19;7.75;294;304663.17;F;1;01;50.061;13.728;0.030612;0.064626;1.0;1036.27
facility:2228556;800;43;50;3.0;800;436092.33;O;3;01;50.618;3.75;0.05375;0.0625;1.0;545.12
facility:2228564;482;20;24;2.0;482;240954.09;K;1;01;54.687;2.969;0.041494;0.049793;1.0;499.9
facility:2228580;1087;48;38;3.0;1087;720326.42;A;1;01;53.922;6.317;0.044158;0.034959;1.0;662.67
facility:2228602;2650;226;83;3.0;2650;3701901.64;B;1;01;45.295;5.126;0.085283;0.031321;1.0;1396.94
facility:2228610;1448;46;83;2.0;1448;1094533.41;O;3;01;41.392;3.135;0.031768;0.05732;1.0;755.89
facility:2228629;356;21;40;3.0;356;335913.49;B;1;01;54.399;4.326;0.058989;0.11236;1.0;943.58
facility:2228653;635;21;39;4.5;635;458465.39;F;1;01;46.831;9.677;0.033071;0.061417;1.0;721.99
facility:2228688;1925;57;93;3.0;1925;1505182.99;J;3;01;42.193;5.278;0.02961;0.048312;1.0;781.91
facility:2228726;2609;260;112;3.0;2609;3791206.64;S;3;01;50.321;5.295;0.099655;0.042928;1.0;1453.13
facility:2228734;1862;67;86;2.0;1862;1408322.5;S;1;01;49.131;2.417;0.035983;0.046187;1.0;756.35
facility:2232014;9731;1094;247;2.0;9731;22776628.12;H;3;01;59.319;4.688;0.112424;0.025383;1.0;2340.63
facility:2232022;9750;1206;405;3.0;9750;21060222.19;O;3;01;43.818;5.867;0.123692;0.041538;1.0;2160.02
facility:2232030;5300;501;251;4.0;5300;10582881.13;O;3;01;46.184;7.021;0.094528;0.047358;1.0;1996.77
facility:2232049;8116;1006;407;3.0;8116;16485781.19;O;3;01;47.741;6.939;0.123953;0.050148;1.0;2031.27
facility:2232073;3748;324;188;2.0;3748;3801640.7;K;3;01;49.981;4.064;0.086446;0.05016;1.0;1014.31
facility:2232081;6436;629;347;3.0;6436;6978222.51;O;3;99;33.359;5.065;0.097732;0.053915;1.0;1084.25
facility:2232103;4506;463;218;3.0;4506;7594457.65;O;3;99;35.461;5.986;0.102752;0.04838;1.0;1685.41
facility:2232146;11601;1279;393;3.5;11601;32211214.39;I;3;01;48.02;6.463;0.110249;0.033876;1.0;2776.59
facility:2232154;5015;480;138;2.0;5015;10373986.53;O;3;01;42.3;5.014;0.095713;0.027517;1.0;2068.59
facility:2232162;7250;903;309;4.5;7250;17540546.55;O;3;01;48.891;6.945;0.124552;0.042621;1.0;2419.39
facility:2232170;1418;132;129;6.0;1418;1337351.57;B;1;01;51.891;6.24;0.093089;0.090973;1.0;943.13
facility:2232928;2061;246;60;4.0;2061;3128370.48;O;3;99;50.211;6.021;0.11936;0.029112;1.0;1517.89
facility:2232995;7948;967;356;5.0;7948;21743770.49;I;1;01;55.162;7.066;0.121666;0.044791;1.0;2735.75
facility:2233312;2007;135;88;3.0;2007;1523512.42;F;3;01;47.665;6.624;0.067265;0.043847;1.0;759.1
facility:2233320;187;35;18;7.0;187;155145.59;B;3;01;65.759;9.176;0.187166;0.096257;1.0;829.66
facility:2233339;300;23;8;6.0;300;232442.8;F;1;01;57.133;7.967;0.076667;0.026667;1.0;774.81
facility:2233347;1419;90;71;1.25;1419;786439.64;N;3;01;52.404;5.631;0.063425;0.050035;1.0;554.22
facility:2233355;571;73;72;6.5;571;388967.44;F;3;01;57.354;8.342;0.127846;0.126095;1.0;681.2
facility:2233371;508;49;12;4.0;508;339070.35;A;3;01;69.236;4.693;0.096457;0.023622;1.0;667.46
facility:2233398;1249;108;107;2.5;1249;894858.13;O;3;01;45.517;4.083;0.086469;0.085669;1.0;716.46
facility:2233401;1344;104;72;3.0;1344;917830.6;O;3;99;43.563;4.639;0.077381;0.053571;1.0;682.91
facility:2233428;427;41;58;5.0;427;372066.76;B;3;01;52.763;6.991;0.096019;0.135831;1.0;871.35
facility:2233436;118;15;0;4.5;118;86946.28;B;3;99;62.602;4.831;0.127119;0.0;1.0;736.83
facility:2234386;1013;69;130;3.0;1013;829376.17;B;1;01;53.605;4.292;0.068115;0.128332;1.0;818.73
facility:2234416;1793;145;116;3.75;1793;1321942.47;O;3;01;51.076;5.67;0.08087;0.064696;1.0;737.28
facility:2234424;1190;63;43;4.0;1190;801933.06;I;3;01;53.043;6.013;0.052941;0.036134;1.0;673.89
facility:2234467;409;21;43;3.0;409;260938.22;I;1;99;65.623;3.966;0.051345;0.105134;1.0;637.99
facility:2234475;472;11;50;3.0;472;287268.37;F;1;01;54.625;5.799;0.023305;0.105932;1.0;608.62
facility:2235307;217;20;0;4.0;217;180349.65;B;1;99;65.401;5.258;0.092166;0.0;1.0;831.1
facility:2235315;374;23;37;7.75;374;310706.72;F;1;01;52.816;12.31;0.061497;0.09893;1.0;830.77
facility:2235323;2596;232;97;2.0;2596;4440591.73;O;3;01;46.086;3.841;0.089368;0.037365;1.0;1710.55
facility:2235366;535;30;39;3.0;535;351021.51;J;1;01;52.594;3.581;0.056075;0.072897;1.0;656.11
facility:2235382;345;22;39;3.0;345;231226.83;B;3;01;56.203;3.774;0.063768;0.113043;1.0;670.22
facility:2235404;1698;72;63;3.0;1698;1393325.29;O;3;01;41.8;5.164;0.042403;0.037102;1.0;820.57
facility:2235412;1197;64;59;3.0;1197;940108.21;F;1;01;53.178;7.581;0.053467;0.04929;1.0;785.39
facility:2235420;752;12;22;6.0;752;672181.27;F;3;01;47.154;11.041;0.015957;0.029255;1.0;893.86
facility:2235447;235;6;15;3.0;235;208856.55;B;3;01;51.945;3.698;0.025532;0.06383;1.0;888.75
facility:2235609;2604;177;94;2.0;2604;2968343.49;K;3;99;42.37;4.685;0.067972;0.036098;1.0;1139.92
facility:2236338;757;61;57;3.0;757;433570.87;J;1;01;58.363;3.773;0.080581;0.075297;1.0;572.75
facility:2236346;490;39;22;3.0;490;348266.81;B;3;01;60.769;3.757;0.079592;0.044898;1.0;710.75
facility:2236354;627;86;66;4.0;627;513886.22;B;1;99;58.203;5.056;0.137161;0.105263;1.0;819.6
facility:2236362;2362;141;100;4.0;2362;1585495.82;F;3;01;46.109;6.963;0.059695;0.042337;1.0;671.25
facility:2236370;3693;355;226;3.0;3693;7675346.83;O;3;01;48.166;5.44;0.096128;0.061197;1.0;2078.35
facility:2237121;398;6;1;26.0;398;677738.74;A;1;01;43.698;20.643;0.015075;0.002513;1.0;1702.86
facility:2237253;19622;1222;12;3.0;19622;89231016.93;C;3;01;43.507;7.56;0.062277;0.000612;1.0;4547.5
facility:2237261;142;49;5;9.5;142;657894.51;B;1;01;64.021;8.324;0.34507;0.035211;1.0;4633.06
facility:2237571;30498;2338;890;5.0;30498;75722113.66;C;3;01;44.077;8.947;0.076661;0.029182;1.0;2482.86
facility:2237601;32308;1873;679;4.0;32308;122483771.9;C;3;01;45.899;7.552;0.057973;0.021016;1.0;3791.13
facility:2237822;8451;30;35;3.0;8451;7973316.66;O;3;01;20.529;5.482;0.00355;0.004142;1.0;943.48
facility:2237849;6466;375;73;4.0;6466;45299971.66;I;1;01;60.566;6.635;0.057996;0.01129;1.0;7005.87
facility:2238810;197;8;21;3.0;197;149513.05;B;1;01;49.553;3.939;0.040609;0.106599;1.0;758.95
facility:2240335;5044;275;162;2.0;5044;12672540.39;S;3;01;46.726;3.962;0.05452;0.032117;1.0;2512.4
facility:2241013;643;25;0;4.0;643;423869.13;K;3;01;60.89;5.824;0.03888;0.0;1.0;659.21
facility:2241021;6612;374;289;3.0;6612;14511129.55;O;3;01;45.115;5.671;0.056564;0.043708;1.0;2194.67
facility:2241048;5132;517;245;3.0;5132;7632643.07;O;3;01;46.506;4.74;0.10074;0.04774;1.0;1487.26
facility:2241056;39;7;5;4.75;39;12293.01;N;1;01;72.949;6.974;0.179487;0.128205;1.0;315.21
facility:2241072;774;48;48;3.0;774;520276.06;B;3;01;49.778;4.43;0.062016;0.062016;1.0;672.19
facility:2241102;987;117;84;3.75;987;737798.64;B;1;01;53.536;5.323;0.118541;0.085106;1.0;747.52
facility:2241129;490;46;38;4.0;490;332760.67;B;1;01;56.382;4.318;0.093878;0.077551;1.0;679.1
facility:2241137;1354;68;121;2.0;1354;1019640.56;K;1;01;53.133;3.328;0.050222;0.089365;1.0;753.06
facility:2241145;878;41;52;2.0;878;701685.16;O;3;01;42.735;4.219;0.046697;0.059226;1.0;799.19
facility:2241161;1573;109;106;2.75;1573;1264455.25;O;3;01;48.882;4.028;0.069294;0.067387;1.0;803.85
facility:2241196;42;5;4;4.25;42;28970.6;B;1;01;54.69;5.881;0.119048;0.095238;1.0;689.78
facility:2241218;367;27;36;4.0;367;274447.71;B;3;01;56.166;6.599;0.073569;0.098093;1.0;747.81
facility:2241226;1359;45;80;2.0;1359;893500.11;K;3;01;47.53;3.146;0.033113;0.058867;1.0;657.47
facility:2244098;662;61;181;3.5;662;452078.34;B;1;01;52.316;4.878;0.092145;0.273414;1.0;682.9
facility:2244101;1093;117;57;2.0;1093;4888893.17;S;3;99;56.946;5.118;0.107045;0.05215;1.0;4472.91
facility:2244128;778;19;76;5.0;778;511396.2;F;1;01;49.275;8.983;0.024422;0.097686;1.0;657.32
facility:2244136;304;23;54;4.0;304;210828.37;J;1;01;57.701;5.872;0.075658;0.177632;1.0;693.51
facility:2244152;643;70;89;4.25;643;441312.44;B;1;01;61.072;6.818;0.108865;0.138414;1.0;686.33
facility:2244179;88;7;13;3.0;88;51524.02;A;3;99;67.5;4.489;0.079545;0.147727;1.0;585.5
facility:2244187;181;8;24;2.0;181;123075.69;B;1;01;60.503;3.215;0.044199;0.132597;1.0;679.98
facility:2244209;129;3;20;3.25;129;41681.15;N;3;01;57.016;3.93;0.023256;0.155039;1.0;323.11
facility:2244217;38;1;0;5.0;38;18260.33;J;1;01;67.263;5.947;0.026316;0.0;1.0;480.54
facility:2244225;908;68;57;3.0;908;561308.15;O;3;01;41.131;6.303;0.07489;0.062775;1.0;618.18
facility:2244233;384;34;48;4.0;384;237138.75;J;3;01;55.948;5.245;0.088542;0.125;1.0;617.55
facility:2244306;13154;798;287;3.5;13154;30124278.88;O;3;01;42.437;7.531;0.060666;0.021818;1.0;2290.12
facility:2244314;506;65;102;5.0;506;396909.07;B;1;01;64.488;5.84;0.128458;0.201581;1.0;784.41
facility:2244322;1034;122;23;5.0;1034;902944.75;B;3;01;58.215;6.48;0.117988;0.022244;1.0;873.25
facility:2244330;856;68;114;5.5;856;473638.47;F;1;99;52.935;9.331;0.079439;0.133178;1.0;553.32
facility:2244357;3532;376;122;4.0;3532;8333151.12;B;3;99;51.322;6.109;0.106455;0.034541;1.0;2359.33
facility:2244969;193;0;0;0.0;193;676122.35;H;1;99;60.316;0.0;0.0;0.0;1.0;3503.22
facility:2246740;2034;107;118;3.0;2034;1702404.06;O;3;01;44.158;4.924;0.052606;0.058014;1.0;836.97
facility:2246767;1601;62;115;2.0;1601;1257834.63;O;3;99;47.574;3.688;0.038726;0.07183;1.0;785.66
facility:2246783;563;4;0;3.0;563;430832.51;B;3;01;54.455;4.375;0.007105;0.0;1.0;765.24
facility:2246805;386;3;3;5.75;386;290994.66;F;1;02;49.106;9.521;0.007772;0.007772;1.0;753.87
facility:2246872;462;26;27;3.75;462;293221.06;J;1;01;50.641;5.452;0.056277;0.058442;1.0;634.68
facility:2246910;807;52;93;3.0;807;627569.96;B;3;01;50.014;4.097;0.064436;0.115242;1.0;777.66
facility:2246929;10432;925;87;3.0;10432;36980808.87;I;3;01;50.905;5.768;0.088669;0.00834;1.0;3544.94
facility:2246937;395;37;65;4.0;395;341575.13;B;1;01;62.678;4.82;0.093671;0.164557;1.0;864.75
facility:2246953;2048;113;142;3.0;2048;1546285.05;O;3;99;46.152;4.314;0.055176;0.069336;1.0;755.02
facility:2246961;2391;229;83;4.0;2391;4587858.02;O;3;01;47.666;5.453;0.095776;0.034714;1.0;1918.8
facility:2246988;18309;1207;110;4.0;18309;64906547.49;I;1;01;45.534;6.456;0.065924;0.006008;1.0;3545.06
facility:2246996;404;12;43;7.5;404;310764.48;F;1;01;51.933;11.181;0.029703;0.106436;1.0;769.22
facility:2247038;326;11;35;3.5;326;243885.78;B;3;01;54.567;4.202;0.033742;0.107362;1.0;748.12
facility:2247046;485;16;17;3.0;485;341105.02;F;3;01;50.61;6.878;0.03299;0.035052;1.0;703.31
facility:2248190;5829;682;87;3.0;5829;13268337.24;O;3;01;43.338;5.318;0.117001;0.014925;1.0;2276.26
facility:2248204;4484;463;103;4.0;4484;8366919.94;B;3;99;47.74;6.501;0.103256;0.022971;1.0;1865.95
facility:2248220;4019;337;153;3.0;4019;5584630.7;O;3;01;40.146;5.563;0.083852;0.038069;1.0;1389.56
facility:2248239;2093;279;109;4.0;2093;5144023.85;B;3;99;47.163;6.877;0.133301;0.052078;1.0;2457.73
facility:2248247;1476;160;6;3.0;1476;1952619.77;J;3;99;47.191;4.775;0.108401;0.004065;1.0;1322.91
facility:2248271;2270;185;131;2.0;2270;1608146.52;O;3;01;41.862;4.216;0.081498;0.057709;1.0;708.43
facility:2248298;5622;401;636;2.0;5622;7740966.17;B;3;01;47.829;4.691;0.071327;0.113127;1.0;1376.91
facility:2248328;5376;532;164;3.0;5376;9729759.51;O;3;01;46.202;6.318;0.098958;0.030506;1.0;1809.85
facility:2249499;281;20;8;3.0;281;179804.92;K;3;01;56.73;4.413;0.071174;0.02847;1.0;639.88
